"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0004692" "Lodge" "Pinsyl_asmbl_84545.p1.p1" "Nor" "PICAB_chr03_M00000659804" " 1.00e+00"
"OG0002999" "Lodge" "Pinsyl_asmbl_85924.p1.p1" "Nor" "PICAB_chr09_M00002535833" " 1.00e+00"
"OG0012844" "Lodge" "Pinsyl_asmbl_87383.p1.p1" "Nor" "PICAB_chr03_M00000900912" " 1.00e+00"
"OG0010656" "Lodge" "Pinsyl_asmbl_87924.p1.p1" "Nor" "PICAB_chr05_M00001489680" " 1.00e+00"
"OG0010656" "Lodge" "Pinsyl_asmbl_87924.p1.p1" "Nor" "PICAB_chr09_M00002363599" " 1.00e+00"
"OG0003734" "Lodge" "Pinsyl_asmbl_88620.p1.p1" "Nor" "PICAB_chr02_M00000433304" " 1.00e+00"
"OG0012888" "Lodge" "Pinsyl_asmbl_92072.p1.p1" "Nor" "PICAB_chr07_M00001784704" " 1.00e+00"
"OG0004219" "Lodge" "Pinsyl_asmbl_94205.p1.p1" "Nor" "PICAB_chr03_M00000697154" " 1.00e+00"
"OG0004219" "Lodge" "Pinsyl_asmbl_94205.p1.p1" "Nor" "PICAB_chr11_M00002956780" " 1.00e+00"
"OG0004219" "Lodge" "Pinsyl_asmbl_94209.p1.p1" "Nor" "PICAB_chr03_M00000697154" " 1.00e+00"
"OG0004219" "Lodge" "Pinsyl_asmbl_94209.p1.p1" "Nor" "PICAB_chr11_M00002956780" " 1.00e+00"
"OG0005707" "Lodge" "Pinsyl_asmbl_95448.p1.p1" "Nor" "PICAB_chr12_M00003387077" " 1.00e+00"
"OG0008302" "Lodge" "Pinsyl_asmbl_96769.p1.p1" "Nor" "PICAB_chr12_M00003272547" " 1.00e+00"
"OG0008302" "Lodge" "Pinsyl_asmbl_96775.p1.p1" "Nor" "PICAB_chr12_M00003272547" " 1.00e+00"
"OG0010846" "Lodge" "Pinsyl_asmbl_97466.p1.p1" "Nor" "PICAB_chr07_M00001948415" " 1.00e+00"
"OG0010846" "Lodge" "Pinsyl_asmbl_97466.p1.p1" "Nor" "PICAB_chr07_M00001948497" " 1.00e+00"
"OG0010846" "Lodge" "Pinsyl_asmbl_97469.p1.p1" "Nor" "PICAB_chr07_M00001948415" " 1.00e+00"
"OG0010846" "Lodge" "Pinsyl_asmbl_97470.p1.p1" "Nor" "PICAB_chr07_M00001948415" " 1.00e+00"
"OG0010846" "Lodge" "Pinsyl_asmbl_97470.p1.p1" "Nor" "PICAB_chr07_M00001948497" " 1.00e+00"
"OG0025442" "Lodge" "Pinsyl_asmbl_98670.p1.p1" "Nor" "PICAB_chr09_M00002394865" " 1.00e+00"
"OG0010656" "Lodge" "Pinsyl_asmbl_98996.p1.p1" "Nor" "PICAB_chr05_M00001489680" " 1.00e+00"
"OG0008302" "Lodge" "Pinsyl_asmbl_96775.p1.p1" "Scots" "Pinsyl_asmbl_96775.p1.p1" "6.77e-165"
"OG0006537" "Lodge" "Pinsyl_asmbl_120377.p1.p1" "Scots" "Pinsyl_asmbl_120377.p1.p1" "5.76e-150"
"OG0015193" "Lodge" "Pinsyl_asmbl_29379.p1.p1" "Scots" "Pinsyl_asmbl_29379.p1.p1" "3.30e-149"
"OG0004692" "Lodge" "Pinsyl_asmbl_54659.p1.p1" "Scots" "Pinsyl_asmbl_54657.p1.p1" "6.47e-137"
"OG0009801" "Lodge" "Pinsyl_asmbl_12711.p1.p1" "Scots" "Pinsyl_asmbl_12711.p1.p1" "4.76e-130"
"OG0004692" "Lodge" "Pinsyl_asmbl_54657.p1.p1" "Scots" "Pinsyl_asmbl_54657.p1.p1" "2.65e-129"
"OG0024845" "Lodge" "Pinsyl_asmbl_115298.p1.p1" "Scots" "Pinsyl_asmbl_115298.p1.p1" "2.79e-115"
"OG0009181" "Lodge" "Pinsyl_asmbl_121285.p1.p1" "Scots" "Pinsyl_asmbl_121285.p1.p1" "3.60e-106"
"OG0025344" "Lodge" "Pinsyl_asmbl_71461.p1.p1" "Scots" "Pinsyl_asmbl_71461.p1.p1" "1.66e-105"
"OG0011806" "Lodge" "Pinsyl_asmbl_97161.p1.p1" "Scots" "Pinsyl_asmbl_97161.p1.p1" "7.17e-103"
"OG0007237" "Lodge" "Pinsyl_asmbl_141434.p1.p1" "Scots" "Pinsyl_asmbl_141434.p1.p1" " 1.59e-93"
"OG0000277" "Lodge" "Pinsyl_asmbl_7663.p1.p1" "Scots" "Pinsyl_asmbl_7663.p1.p1" " 2.23e-91"
"OG0000277" "Lodge" "Pinsyl_asmbl_7663.p1.p1" "Scots" "Pinsyl_asmbl_42203.p1.p1" " 4.83e-91"
"OG0010881" "Lodge" "Pinsyl_asmbl_107536.p1.p1" "Scots" "Pinsyl_asmbl_107533.p1.p1" " 1.55e-90"
"OG0005765" "Lodge" "Pinsyl_asmbl_32126.p1.p1" "Scots" "Pinsyl_asmbl_32126.p1.p1" " 3.81e-84"
"OG0019889" "Lodge" "Pinsyl_asmbl_64765.p1.p1" "Scots" "Pinsyl_asmbl_64765.p1.p1" " 2.14e-83"
"OG0010949" "Lodge" "Pinsyl_asmbl_76641.p1.p1" "Scots" "Pinsyl_asmbl_76641.p1.p1" " 1.29e-78"
"OG0015374" "Lodge" "Pinsyl_asmbl_112630.p1.p1" "Scots" "Pinsyl_asmbl_112630.p1.p1" " 1.33e-78"
"OG0015442" "Lodge" "Pinsyl_asmbl_11592.p1.p1" "Scots" "Pinsyl_asmbl_11592.p1.p1" " 1.47e-76"
"OG0015050" "Lodge" "Pinsyl_asmbl_20691.p1.p1" "Scots" "Pinsyl_asmbl_20691.p1.p1" " 3.05e-75"
"OG0019967" "Lodge" "Pinsyl_asmbl_71059.p1.p1" "Scots" "Pinsyl_asmbl_71059.p1.p1" " 1.44e-74"
"OG0014122" "Lodge" "Pinsyl_asmbl_33030.p1.p1" "Scots" "Pinsyl_asmbl_33029.p1.p1" " 5.27e-74"
"OG0012911" "Lodge" "Pinsyl_asmbl_42859.p1.p1" "Scots" "Pinsyl_asmbl_42859.p1.p1" " 1.15e-73"
"OG0012844" "Lodge" "Pinsyl_asmbl_87383.p1.p1" "Scots" "Pinsyl_asmbl_87383.p1.p1" " 1.42e-73"
"OG0006118" "Lodge" "Pinsyl_asmbl_116776.p1.p1" "Scots" "Pinsyl_asmbl_116776.p1.p1" " 3.80e-72"
"OG0005049" "Lodge" "Pinsyl_asmbl_133707.p1.p1" "Scots" "Pinsyl_asmbl_28284.p1.p1" " 2.34e-70"
"OG0005049" "Lodge" "Pinsyl_asmbl_28284.p1.p1" "Scots" "Pinsyl_asmbl_133707.p1.p1" " 1.44e-68"
"OG0004579" "Lodge" "Pinsyl_asmbl_67868.p1.p1" "Scots" "Pinsyl_asmbl_67868.p1.p1" " 2.27e-66"
"OG0008281" "Lodge" "Pinsyl_asmbl_77972.p1.p1" "Scots" "Pinsyl_asmbl_77972.p1.p1" " 1.69e-65"
"OG0014122" "Lodge" "Pinsyl_asmbl_33030.p1.p1" "Scots" "Pinsyl_asmbl_33028.p1.p1" " 4.33e-65"
"OG0010949" "Lodge" "Pinsyl_asmbl_76639.p1.p1" "Scots" "Pinsyl_asmbl_76641.p1.p1" " 1.06e-64"
"OG0014122" "Lodge" "Pinsyl_asmbl_33028.p1.p1" "Scots" "Pinsyl_asmbl_33029.p1.p1" " 3.36e-63"
"OG0017195" "Lodge" "Pinsyl_asmbl_6357.p1.p1" "Scots" "Pinsyl_asmbl_6357.p1.p1" " 4.63e-63"
"OG0015158" "Lodge" "Pinsyl_asmbl_23892.p1.p1" "Scots" "Pinsyl_asmbl_100962.p1.p1" " 1.03e-62"
"OG0010881" "Lodge" "Pinsyl_asmbl_107533.p1.p1" "Scots" "Pinsyl_asmbl_107533.p1.p1" " 3.08e-61"
"OG0009137" "Lodge" "Pinsyl_asmbl_70823.p1.p1" "Scots" "Pinsyl_asmbl_70823.p1.p1" " 4.09e-60"
"OG0019606" "Lodge" "Pinsyl_asmbl_2063.p1.p1" "Scots" "Pinsyl_asmbl_2063.p1.p1" " 7.76e-60"
"OG0011849" "Lodge" "Pinsyl_asmbl_118793.p1.p1" "Scots" "Pinsyl_asmbl_118793.p1.p1" " 1.21e-59"
"OG0002999" "Lodge" "Pinsyl_asmbl_85924.p1.p1" "Scots" "Pinsyl_asmbl_85924.p1.p1" " 1.38e-58"
"OG0010881" "Lodge" "Pinsyl_asmbl_107536.p1.p1" "Scots" "Pinsyl_asmbl_57394.p1.p1" " 1.49e-58"
"OG0011733" "Lodge" "Pinsyl_asmbl_33532.p1.p1" "Scots" "Pinsyl_asmbl_33532.p1.p1" " 1.94e-55"
"OG0009957" "Lodge" "Pinsyl_asmbl_27936.p1.p1" "Scots" "Pinsyl_asmbl_27936.p1.p1" " 3.17e-55"
"OG0014122" "Lodge" "Pinsyl_asmbl_33028.p1.p1" "Scots" "Pinsyl_asmbl_33030.p1.p1" " 1.47e-54"
"OG0015272" "Lodge" "Pinsyl_asmbl_117281.p1.p1" "Scots" "Pinsyl_asmbl_117281.p1.p1" " 3.51e-54"
"OG0003602" "Lodge" "Pinsyl_asmbl_139765.p1.p1" "Scots" "Pinsyl_asmbl_139765.p1.p1" " 3.60e-54"
"OG0005049" "Lodge" "Pinsyl_asmbl_133707.p1.p1" "Scots" "Pinsyl_asmbl_133707.p1.p1" " 4.07e-54"
"OG0014122" "Lodge" "Pinsyl_asmbl_33028.p1.p1" "Scots" "Pinsyl_asmbl_33028.p1.p1" " 5.69e-52"
"OG0014122" "Lodge" "Pinsyl_asmbl_33030.p1.p1" "Scots" "Pinsyl_asmbl_33030.p1.p1" " 1.17e-51"
"OG0005049" "Lodge" "Pinsyl_asmbl_28284.p1.p1" "Scots" "Pinsyl_asmbl_28284.p1.p1" " 2.02e-50"
"OG0009770" "Lodge" "Pinsyl_asmbl_59782.p1.p1" "Scots" "Pinsyl_asmbl_59782.p1.p1" " 3.07e-49"
"OG0020222" "Lodge" "Pinsyl_asmbl_6063.p1.p1" "Scots" "Pinsyl_asmbl_6063.p1.p1" " 1.49e-44"
"OG0010881" "Lodge" "Pinsyl_asmbl_107536.p1.p1" "Scots" "Pinsyl_asmbl_57398.p1.p1" " 1.58e-44"
"OG0008430" "Lodge" "Pinsyl_asmbl_60022.p1.p1" "Scots" "Pinsyl_asmbl_60022.p1.p1" " 1.96e-44"
"OG0020354" "Lodge" "Pinsyl_asmbl_135459.p1.p1" "Scots" "Pinsyl_asmbl_135459.p1.p1" " 2.51e-43"
"OG0013816" "Lodge" "Pinsyl_asmbl_100763.p1.p1" "Scots" "Pinsyl_asmbl_100763.p1.p1" " 2.60e-43"
"OG0000653" "Lodge" "Pinsyl_asmbl_112431.p1.p1" "Scots" "Pinsyl_asmbl_112431.p1.p1" " 5.97e-43"
"OG0007855" "Lodge" "Pinsyl_asmbl_126363.p1.p1" "Scots" "Pinsyl_asmbl_80848.p1.p1" " 6.36e-43"
"OG0015158" "Lodge" "Pinsyl_asmbl_23892.p1.p1" "Scots" "Pinsyl_asmbl_23892.p1.p1" " 3.91e-40"
"OG0007548" "Lodge" "Pinsyl_asmbl_117089.p1.p1" "Scots" "Pinsyl_asmbl_117089.p1.p1" " 7.60e-40"
"OG0000653" "Lodge" "Pinsyl_asmbl_112433.p1.p1" "Scots" "Pinsyl_asmbl_112431.p1.p1" " 9.62e-40"
"OG0015158" "Lodge" "Pinsyl_asmbl_100962.p1.p1" "Scots" "Pinsyl_asmbl_100962.p1.p1" " 3.14e-39"
"OG0005765" "Lodge" "Pinsyl_asmbl_13805.p1.p1" "Scots" "Pinsyl_asmbl_13805.p1.p1" " 5.91e-39"
"OG0004219" "Lodge" "Pinsyl_asmbl_94205.p1.p1" "Scots" "Pinsyl_asmbl_94205.p1.p1" " 2.11e-38"
"OG0007855" "Lodge" "Pinsyl_asmbl_80848.p1.p1" "Scots" "Pinsyl_asmbl_80848.p1.p1" " 2.23e-36"
"OG0017045" "Lodge" "Pinsyl_asmbl_25286.p1.p1" "Scots" "Pinsyl_asmbl_25286.p1.p1" " 1.47e-30"
"OG0017038" "Lodge" "Pinsyl_asmbl_133365.p1.p1" "Scots" "Pinsyl_asmbl_133365.p1.p1" " 1.90e-30"
"OG0017561" "Lodge" "Pinsyl_asmbl_112747.p1.p1" "Scots" "Pinsyl_asmbl_112747.p1.p1" " 4.70e-30"
"OG0004219" "Lodge" "Pinsyl_asmbl_94205.p1.p1" "Scots" "Pinsyl_asmbl_94209.p1.p1" " 2.12e-29"
"OG0010881" "Lodge" "Pinsyl_asmbl_107536.p1.p1" "Scots" "Pinsyl_asmbl_107536.p1.p1" " 2.76e-29"
"OG0019828" "Lodge" "Pinsyl_asmbl_12253.p1.p1" "Scots" "Pinsyl_asmbl_12253.p1.p1" " 4.26e-29"
"OG0005049" "Lodge" "Pinsyl_asmbl_28284.p1.p1" "Scots" "Pinsyl_asmbl_110179.p1.p1" " 4.35e-29"
"OG0000263" "Lodge" "Pinsyl_asmbl_35718.p1.p1" "Scots" "Pinsyl_asmbl_35718.p1.p1" " 8.98e-29"
"OG0011745" "Lodge" "Pinsyl_asmbl_65378.p1.p1" "Scots" "Pinsyl_asmbl_65378.p1.p1" " 9.15e-29"
"OG0008420" "Lodge" "Pinsyl_asmbl_65206.p1.p1" "Scots" "Pinsyl_asmbl_65206.p1.p1" " 3.85e-28"
"OG0019925" "Lodge" "Pinsyl_asmbl_112447.p1.p1" "Scots" "Pinsyl_asmbl_112447.p1.p1" " 6.03e-28"
"OG0004579" "Lodge" "Pinsyl_asmbl_103132.p1.p1" "Scots" "Pinsyl_asmbl_103132.p1.p1" " 7.31e-27"
"OG0012844" "Lodge" "Pinsyl_asmbl_87385.p1.p1" "Scots" "Pinsyl_asmbl_87385.p1.p1" " 1.78e-26"
"OG0007855" "Lodge" "Pinsyl_asmbl_126364.p1.p1" "Scots" "Pinsyl_asmbl_80848.p1.p1" " 2.73e-26"
"OG0000277" "Lodge" "Pinsyl_asmbl_137083.p1.p1" "Scots" "Pinsyl_asmbl_56354.p1.p1" " 7.75e-26"
"OG0017186" "Lodge" "Pinsyl_asmbl_75779.p1.p1" "Scots" "Pinsyl_asmbl_75779.p1.p1" " 9.50e-26"
"OG0015158" "Lodge" "Pinsyl_asmbl_100962.p1.p1" "Scots" "Pinsyl_asmbl_23892.p1.p1" " 1.28e-25"
"OG0012398" "Lodge" "Pinsyl_asmbl_102815.p1.p1" "Scots" "Pinsyl_asmbl_102815.p1.p1" " 7.84e-25"
"OG0015327" "Lodge" "Pinsyl_asmbl_128498.p1.p1" "Scots" "Pinsyl_asmbl_128498.p1.p1" " 8.28e-25"
"OG0019499" "Lodge" "Pinsyl_asmbl_118801.p1.p1" "Scots" "Pinsyl_asmbl_118801.p1.p1" " 1.02e-24"
"OG0013805" "Lodge" "Pinsyl_asmbl_38388.p1.p1" "Scots" "Pinsyl_asmbl_38388.p1.p1" " 1.45e-24"
"OG0000263" "Lodge" "Pinsyl_asmbl_35718.p1.p1" "Scots" "Pinsyl_asmbl_124353.p1.p1" " 2.23e-24"
"OG0012910" "Lodge" "Pinsyl_asmbl_103105.p1.p1" "Scots" "Pinsyl_asmbl_103105.p1.p1" " 2.67e-24"
"OG0000263" "Lodge" "Pinsyl_asmbl_35718.p1.p1" "Scots" "Pinsyl_asmbl_15921.p1.p1" " 6.64e-24"
"OG0002316" "Lodge" "Pinsyl_asmbl_135448.p1.p1" "Scots" "Pinsyl_asmbl_135448.p1.p1" " 9.51e-24"
"OG0005049" "Lodge" "Pinsyl_asmbl_133707.p1.p1" "Scots" "Pinsyl_asmbl_110179.p1.p1" " 8.46e-23"
"OG0002828" "Lodge" "Pinsyl_asmbl_97048.p1.p1" "Scots" "Pinsyl_asmbl_97048.p1.p1" " 6.65e-22"
"OG0020390" "Lodge" "Pinsyl_asmbl_64713.p1.p1" "Scots" "Pinsyl_asmbl_64713.p1.p1" " 6.74e-22"
"OG0004092" "Lodge" "Pinsyl_asmbl_68043.p1.p1" "Scots" "Pinsyl_asmbl_68043.p1.p1" " 7.63e-22"
"OG0020413" "Lodge" "Pinsyl_asmbl_85858.p1.p1" "Scots" "Pinsyl_asmbl_85858.p1.p1" " 8.13e-21"
"OG0011749" "Lodge" "Pinsyl_asmbl_66112.p1.p1" "Scots" "Pinsyl_asmbl_66112.p1.p1" " 1.05e-20"
"OG0000263" "Lodge" "Pinsyl_asmbl_35718.p1.p1" "Scots" "Pinsyl_asmbl_132196.p1.p1" " 1.13e-20"
"OG0001173" "Lodge" "Pinsyl_asmbl_138533.p1.p1" "Scots" "Pinsyl_asmbl_138533.p1.p1" " 1.59e-20"
"OG0005761" "Lodge" "Pinsyl_asmbl_122262.p1.p1" "Scots" "Pinsyl_asmbl_122262.p1.p1" " 1.70e-20"
"OG0007114" "Lodge" "Pinsyl_asmbl_51313.p1.p1" "Scots" "Pinsyl_asmbl_51313.p1.p1" " 4.84e-20"
"OG0019384" "Lodge" "Pinsyl_asmbl_66122.p1.p1" "Scots" "Pinsyl_asmbl_66122.p1.p1" " 5.00e-20"
"OG0000263" "Lodge" "Pinsyl_asmbl_35718.p1.p1" "Scots" "Pinsyl_asmbl_36625.p1.p1" " 5.07e-20"
"OG0019310" "Lodge" "Pinsyl_asmbl_15922.p1.p1" "Scots" "Pinsyl_asmbl_15922.p1.p1" " 5.33e-20"
"OG0020017" "Lodge" "Pinsyl_asmbl_43613.p1.p1" "Scots" "Pinsyl_asmbl_43613.p1.p1" " 3.66e-19"
"OG0003916" "Lodge" "Pinsyl_asmbl_73971.p1.p1" "Scots" "Pinsyl_asmbl_73971.p1.p1" " 4.93e-19"
"OG0005765" "Lodge" "Pinsyl_asmbl_32122.p1.p1" "Scots" "Pinsyl_asmbl_13805.p1.p1" " 6.62e-19"
"OG0019269" "Lodge" "Pinsyl_asmbl_41153.p1.p1" "Scots" "Pinsyl_asmbl_41153.p1.p1" " 1.01e-18"
"OG0011652" "Lodge" "Pinsyl_asmbl_133009.p1.p1" "Scots" "Pinsyl_asmbl_133009.p1.p1" " 1.64e-18"
"OG0004219" "Lodge" "Pinsyl_asmbl_94209.p1.p1" "Scots" "Pinsyl_asmbl_94205.p1.p1" " 4.08e-18"
"OG0010881" "Lodge" "Pinsyl_asmbl_107533.p1.p1" "Scots" "Pinsyl_asmbl_57394.p1.p1" " 4.55e-18"
"OG0020471" "Lodge" "Pinsyl_asmbl_79629.p1.p1" "Scots" "Pinsyl_asmbl_79629.p1.p1" " 4.71e-18"
"OG0017170" "Lodge" "Pinsyl_asmbl_73591.p1.p1" "Scots" "Pinsyl_asmbl_73591.p1.p1" " 5.73e-18"
"OG0015078" "Lodge" "Pinsyl_asmbl_128856.p1.p1" "Scots" "Pinsyl_asmbl_128856.p1.p1" " 6.13e-18"
"OG0012916" "Lodge" "Pinsyl_asmbl_134140.p1.p1" "Scots" "Pinsyl_asmbl_134147.p1.p1" " 1.37e-17"
"OG0005765" "Lodge" "Pinsyl_asmbl_32122.p1.p1" "Scots" "Pinsyl_asmbl_32122.p1.p1" " 1.66e-17"
"OG0000263" "Lodge" "Pinsyl_asmbl_35718.p1.p1" "Scots" "Pinsyl_asmbl_139673.p1.p1" " 1.85e-17"
"OG0010881" "Lodge" "Pinsyl_asmbl_107533.p1.p1" "Scots" "Pinsyl_asmbl_57398.p1.p1" " 1.80e-16"
"OG0003002" "Lodge" "Pinsyl_asmbl_7100.p1.p1" "Scots" "Pinsyl_asmbl_7100.p1.p1" " 1.94e-16"
"OG0008302" "Lodge" "Pinsyl_asmbl_96769.p1.p1" "Scots" "Pinsyl_asmbl_96769.p1.p1" " 2.61e-16"
"OG0017488" "Lodge" "Pinsyl_asmbl_29723.p1.p1" "Scots" "Pinsyl_asmbl_29723.p1.p1" " 2.91e-16"
"OG0019639" "Lodge" "Pinsyl_asmbl_76106.p1.p1" "Scots" "Pinsyl_asmbl_76106.p1.p1" " 2.95e-16"
"OG0004219" "Lodge" "Pinsyl_asmbl_94209.p1.p1" "Scots" "Pinsyl_asmbl_94209.p1.p1" " 3.39e-16"
"OG0012871" "Lodge" "Pinsyl_asmbl_68761.p1.p1" "Scots" "Pinsyl_asmbl_68761.p1.p1" " 4.40e-16"
"OG0011849" "Lodge" "Pinsyl_asmbl_118790.p1.p1" "Scots" "Pinsyl_asmbl_118790.p1.p1" " 7.58e-16"
"OG0005765" "Lodge" "Pinsyl_asmbl_13804.p1.p1" "Scots" "Pinsyl_asmbl_13805.p1.p1" " 1.13e-15"
"OG0009978" "Lodge" "Pinsyl_asmbl_5903.p1.p1" "Scots" "Pinsyl_asmbl_5903.p1.p1" " 2.44e-15"
"OG0017170" "Lodge" "Pinsyl_asmbl_73593.p1.p1" "Scots" "Pinsyl_asmbl_73591.p1.p1" " 4.92e-15"
"OG0005049" "Lodge" "Pinsyl_asmbl_28284.p1.p1" "Scots" "Pinsyl_asmbl_133695.p1.p1" " 9.49e-15"
"OG0003476" "Lodge" "Pinsyl_asmbl_36054.p1.p1" "Scots" "Pinsyl_asmbl_36054.p1.p1" " 1.44e-14"
"OG0020196" "Lodge" "Pinsyl_asmbl_36079.p1.p1" "Scots" "Pinsyl_asmbl_36079.p1.p1" " 3.83e-14"
"OG0000277" "Lodge" "Pinsyl_asmbl_137083.p1.p1" "Scots" "Pinsyl_asmbl_56358.p1.p1" " 4.30e-14"
"OG0007986" "Lodge" "Pinsyl_asmbl_23478.p1.p1" "Scots" "Pinsyl_asmbl_23478.p1.p1" " 5.09e-14"
"OG0013821" "Lodge" "Pinsyl_asmbl_37145.p1.p1" "Scots" "Pinsyl_asmbl_37145.p1.p1" " 9.32e-14"
"OG0011818" "Lodge" "Pinsyl_asmbl_64133.p1.p1" "Scots" "Pinsyl_asmbl_64133.p1.p1" " 1.31e-13"
"OG0000277" "Lodge" "Pinsyl_asmbl_137864.p1.p1" "Scots" "Pinsyl_asmbl_56354.p1.p1" " 2.82e-13"
"OG0000277" "Lodge" "Pinsyl_asmbl_140791.p1.p1" "Scots" "Pinsyl_asmbl_56354.p1.p1" " 3.01e-13"
"OG0004648" "Lodge" "Pinsyl_asmbl_104798.p1.p1" "Scots" "Pinsyl_asmbl_104798.p1.p1" " 3.05e-13"
"OG0004519" "Lodge" "Pinsyl_asmbl_45878.p1.p1" "Scots" "Pinsyl_asmbl_45878.p1.p1" " 3.18e-13"
"OG0010881" "Lodge" "Pinsyl_asmbl_107533.p1.p1" "Scots" "Pinsyl_asmbl_107536.p1.p1" " 3.37e-13"
"OG0025000" "Lodge" "Pinsyl_asmbl_44959.p1.p1" "Scots" "Pinsyl_asmbl_44959.p1.p1" " 3.76e-13"
"OG0000277" "Lodge" "Pinsyl_asmbl_137864.p1.p1" "Scots" "Pinsyl_asmbl_56358.p1.p1" " 4.80e-13"
"OG0005097" "Lodge" "Pinsyl_asmbl_26071.p1.p1" "Scots" "Pinsyl_asmbl_26071.p1.p1" " 7.00e-13"
"OG0014005" "Lodge" "Pinsyl_asmbl_87417.p1.p1" "Scots" "Pinsyl_asmbl_87417.p1.p1" " 7.37e-13"
"OG0019347" "Lodge" "Pinsyl_asmbl_51180.p1.p1" "Scots" "Pinsyl_asmbl_51180.p1.p1" " 9.37e-13"
"OG0005765" "Lodge" "Pinsyl_asmbl_13805.p1.p1" "Scots" "Pinsyl_asmbl_13804.p1.p1" " 2.19e-12"
"OG0000277" "Lodge" "Pinsyl_asmbl_140753.p1.p1" "Scots" "Pinsyl_asmbl_56354.p1.p1" " 4.75e-12"
"OG0019963" "Lodge" "Pinsyl_asmbl_99224.p1.p1" "Scots" "Pinsyl_asmbl_99224.p1.p1" " 1.35e-11"
"OG0008436" "Lodge" "Pinsyl_asmbl_71910.p1.p1" "Scots" "Pinsyl_asmbl_71910.p1.p1" " 1.85e-11"
"OG0008302" "Lodge" "Pinsyl_asmbl_96813.p1.p1" "Scots" "Pinsyl_asmbl_96769.p1.p1" " 1.94e-11"
"OG0004576" "Lodge" "Pinsyl_asmbl_66981.p1.p1" "Scots" "Pinsyl_asmbl_66981.p1.p1" " 2.04e-11"
"OG0005765" "Lodge" "Pinsyl_asmbl_32126.p1.p1" "Scots" "Pinsyl_asmbl_13804.p1.p1" " 4.15e-11"
"OG0004805" "Lodge" "Pinsyl_asmbl_59953.p1.p1" "Scots" "Pinsyl_asmbl_59953.p1.p1" " 5.37e-11"
"OG0000277" "Lodge" "Pinsyl_asmbl_140791.p1.p1" "Scots" "Pinsyl_asmbl_56358.p1.p1" " 5.80e-11"
"OG0005049" "Lodge" "Pinsyl_asmbl_133707.p1.p1" "Scots" "Pinsyl_asmbl_133695.p1.p1" " 7.45e-11"
"OG0012661" "Lodge" "Pinsyl_asmbl_2597.p1.p1" "Scots" "Pinsyl_asmbl_2597.p1.p1" " 7.74e-11"
"OG0019509" "Lodge" "Pinsyl_asmbl_93565.p1.p1" "Scots" "Pinsyl_asmbl_93565.p1.p1" " 1.46e-10"
"OG0007959" "Lodge" "Pinsyl_asmbl_96107.p1.p1" "Scots" "Pinsyl_asmbl_96107.p1.p1" " 1.48e-10"
"OG0012852" "Lodge" "Pinsyl_asmbl_116864.p1.p1" "Scots" "Pinsyl_asmbl_121781.p1.p1" " 1.49e-10"
"OG0000263" "Lodge" "Pinsyl_asmbl_36625.p1.p1" "Scots" "Pinsyl_asmbl_36625.p1.p1" " 1.74e-10"
"OG0015342" "Lodge" "Pinsyl_asmbl_137337.p1.p1" "Scots" "Pinsyl_asmbl_137337.p1.p1" " 2.26e-10"
"OG0020350" "Lodge" "Pinsyl_asmbl_15431.p1.p1" "Scots" "Pinsyl_asmbl_15431.p1.p1" " 2.55e-10"
"OG0000277" "Lodge" "Pinsyl_asmbl_137083.p1.p1" "Scots" "Pinsyl_asmbl_59195.p1.p1" " 2.77e-10"
"OG0000263" "Lodge" "Pinsyl_asmbl_36625.p1.p1" "Scots" "Pinsyl_asmbl_15921.p1.p1" " 4.43e-10"
"OG0006670" "Lodge" "Pinsyl_asmbl_36407.p1.p1" "Scots" "Pinsyl_asmbl_36407.p1.p1" " 4.48e-10"
"OG0014833" "Lodge" "Pinsyl_asmbl_142894.p1.p1" "Scots" "Pinsyl_asmbl_142894.p1.p1" " 4.54e-10"
"OG0000263" "Lodge" "Pinsyl_asmbl_36625.p1.p1" "Scots" "Pinsyl_asmbl_35718.p1.p1" " 5.35e-10"
"OG0015547" "Lodge" "Pinsyl_asmbl_120405.p1.p1" "Scots" "Pinsyl_asmbl_36077.p1.p1" " 8.78e-10"
"OG0017097" "Lodge" "Pinsyl_asmbl_56246.p1.p1" "Scots" "Pinsyl_asmbl_56246.p1.p1" " 1.72e-09"
"OG0000277" "Lodge" "Pinsyl_asmbl_137083.p1.p1" "Scots" "Pinsyl_asmbl_56355.p1.p1" " 1.87e-09"
"OG0006729" "Lodge" "Pinsyl_asmbl_47196.p1.p1" "Scots" "Pinsyl_asmbl_47196.p1.p1" " 1.88e-09"
"OG0000277" "Lodge" "Pinsyl_asmbl_137864.p1.p1" "Scots" "Pinsyl_asmbl_45178.p1.p1" " 2.14e-09"
"OG0025619" "Lodge" "Pinsyl_asmbl_132439.p1.p1" "Scots" "Pinsyl_asmbl_132439.p1.p1" " 2.43e-09"
"OG0000263" "Lodge" "Pinsyl_asmbl_36625.p1.p1" "Scots" "Pinsyl_asmbl_139673.p1.p1" " 4.08e-09"
"OG0006404" "Lodge" "Pinsyl_asmbl_19111.p1.p1" "Scots" "Pinsyl_asmbl_19111.p1.p1" " 5.40e-09"
"OG0020290" "Lodge" "Pinsyl_asmbl_118024.p1.p1" "Scots" "Pinsyl_asmbl_118024.p1.p1" " 7.42e-09"
