"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0003354" "Lodge" "Pinsyl_asmbl_41853.p1.p1" "Scots" "Pinsyl_asmbl_41853.p1.p1" " 4.71e-06"
"OG0006110" "Lodge" "Pinsyl_asmbl_45296.p1.p1" "Scots" "Pinsyl_asmbl_45296.p1.p1" " 5.32e-06"
"OG0001673" "Lodge" "Pinsyl_asmbl_2868.p1.p1" "Scots" "Pinsyl_asmbl_2868.p1.p1" " 6.02e-06"
"OG0003488" "Lodge" "Pinsyl_asmbl_105101.p1.p1" "Scots" "Pinsyl_asmbl_105101.p1.p1" " 7.48e-06"
"OG0001767" "Lodge" "Pinsyl_asmbl_132945.p1.p1" "Scots" "Pinsyl_asmbl_132945.p1.p1" " 8.06e-06"
"OG0007915" "Lodge" "Pinsyl_asmbl_68468.p1.p1" "Scots" "Pinsyl_asmbl_68468.p1.p1" " 8.95e-06"
"OG0002183" "Lodge" "Pinsyl_asmbl_54828.p1.p1" "Scots" "Pinsyl_asmbl_54828.p1.p1" " 9.20e-06"
"OG0002903" "Lodge" "Pinsyl_asmbl_16679.p1.p1" "Scots" "Pinsyl_asmbl_16679.p1.p1" " 9.91e-06"
"OG0005683" "Lodge" "Pinsyl_asmbl_78490.p1.p1" "Scots" "Pinsyl_asmbl_78490.p1.p1" " 1.01e-05"
"OG0003964" "Lodge" "Pinsyl_asmbl_132609.p1.p1" "Scots" "Pinsyl_asmbl_132609.p1.p1" " 1.29e-05"
"OG0005454" "Lodge" "Pinsyl_asmbl_11235.p1.p1" "Scots" "Pinsyl_asmbl_11235.p1.p1" " 1.46e-05"
"OG0003088" "Lodge" "Pinsyl_asmbl_43964.p1.p1" "Scots" "Pinsyl_asmbl_43964.p1.p1" " 1.49e-05"
"OG0000722" "Lodge" "Pinsyl_asmbl_102016.p1.p1" "Scots" "Pinsyl_asmbl_102016.p1.p1" " 1.64e-05"
"OG0006348" "Lodge" "Pinsyl_asmbl_128134.p1.p1" "Scots" "Pinsyl_asmbl_128134.p1.p1" " 1.79e-05"
"OG0004604" "Lodge" "Pinsyl_asmbl_5065.p1.p1" "Scots" "Pinsyl_asmbl_5065.p1.p1" " 2.41e-05"
"OG0001886" "Lodge" "Pinsyl_asmbl_129430.p1.p1" "Scots" "Pinsyl_asmbl_129430.p1.p1" " 2.66e-05"
"OG0009623" "Lodge" "Pinsyl_asmbl_109567.p1.p1" "Scots" "Pinsyl_asmbl_109567.p1.p1" " 2.80e-05"
"OG0007500" "Lodge" "Pinsyl_asmbl_71748.p1.p1" "Scots" "Pinsyl_asmbl_71748.p1.p1" " 2.94e-05"
"OG0012620" "Lodge" "Pinsyl_asmbl_119156.p1.p1" "Scots" "Pinsyl_asmbl_119156.p1.p1" " 3.71e-05"
"OG0008329" "Lodge" "Pinsyl_asmbl_122924.p1.p1" "Scots" "Pinsyl_asmbl_122924.p1.p1" " 5.15e-05"
"OG0004801" "Lodge" "Pinsyl_asmbl_2363.p1.p1" "Scots" "Pinsyl_asmbl_2363.p1.p1" " 5.33e-05"
"OG0008221" "Lodge" "Pinsyl_asmbl_114116.p1.p1" "Scots" "Pinsyl_asmbl_114116.p1.p1" " 6.35e-05"
"OG0004791" "Lodge" "Pinsyl_asmbl_38575.p1.p1" "Scots" "Pinsyl_asmbl_38575.p1.p1" " 7.68e-05"
"OG0010567" "Lodge" "Pinsyl_asmbl_50994.p1.p1" "Scots" "Pinsyl_asmbl_50994.p1.p1" " 7.97e-05"
"OG0007689" "Lodge" "Pinsyl_asmbl_49332.p1.p1" "Scots" "Pinsyl_asmbl_49332.p1.p1" " 8.56e-05"
"OG0009633" "Lodge" "Pinsyl_asmbl_2395.p1.p1" "Scots" "Pinsyl_asmbl_2395.p1.p1" " 1.09e-04"
"OG0006047" "Lodge" "Pinsyl_asmbl_61172.p1.p1" "Scots" "Pinsyl_asmbl_61172.p1.p1" " 1.28e-04"
"OG0004782" "Lodge" "Pinsyl_asmbl_107227.p2.p1" "Scots" "Pinsyl_asmbl_107227.p2.p1" " 1.51e-04"
"OG0003073" "Lodge" "Pinsyl_asmbl_96618.p1.p1" "Scots" "Pinsyl_asmbl_96618.p1.p1" " 1.52e-04"
"OG0006297" "Lodge" "Pinsyl_asmbl_3339.p1.p1" "Scots" "Pinsyl_asmbl_3339.p1.p1" " 1.71e-04"
"OG0001075" "Lodge" "Pinsyl_asmbl_21134.p1.p1" "Scots" "Pinsyl_asmbl_21134.p1.p1" " 1.71e-04"
"OG0004850" "Lodge" "Pinsyl_asmbl_92170.p1.p1" "Scots" "Pinsyl_asmbl_92170.p1.p1" " 1.99e-04"
"OG0004656" "Lodge" "Pinsyl_asmbl_103870.p1.p1" "Scots" "Pinsyl_asmbl_103870.p1.p1" " 2.22e-04"
"OG0006044" "Lodge" "Pinsyl_asmbl_56235.p1.p1" "Scots" "Pinsyl_asmbl_56235.p1.p1" " 2.54e-04"
"OG0001961" "Lodge" "Pinsyl_asmbl_104574.p1.p1" "Scots" "Pinsyl_asmbl_104574.p1.p1" " 2.69e-04"
"OG0004276" "Lodge" "Pinsyl_asmbl_1762.p1.p1" "Scots" "Pinsyl_asmbl_1762.p1.p1" " 2.94e-04"
"OG0000763" "Lodge" "Pinsyl_asmbl_118805.p1.p1" "Scots" "Pinsyl_asmbl_118805.p1.p1" " 3.93e-04"
"OG0001869" "Lodge" "Pinsyl_asmbl_66554.p1.p1" "Scots" "Pinsyl_asmbl_66554.p1.p1" " 4.05e-04"
"OG0005941" "Lodge" "Pinsyl_asmbl_76869.p1.p1" "Scots" "Pinsyl_asmbl_76869.p1.p1" " 4.36e-04"
"OG0001683" "Lodge" "Pinsyl_asmbl_25155.p1.p1" "Scots" "Pinsyl_asmbl_25155.p1.p1" " 4.54e-04"
"OG0003503" "Lodge" "Pinsyl_asmbl_29297.p1.p1" "Scots" "Pinsyl_asmbl_29297.p1.p1" " 4.65e-04"
"OG0005352" "Lodge" "Pinsyl_asmbl_129807.p1.p1" "Scots" "Pinsyl_asmbl_129807.p1.p1" " 5.29e-04"
"OG0001895" "Lodge" "Pinsyl_asmbl_26060.p1.p1" "Scots" "Pinsyl_asmbl_26060.p1.p1" " 6.26e-04"
"OG0004585" "Lodge" "Pinsyl_asmbl_17412.p1.p1" "Scots" "Pinsyl_asmbl_17412.p1.p1" " 6.81e-04"
"OG0000730" "Lodge" "Pinsyl_asmbl_108869.p1.p1" "Scots" "Pinsyl_asmbl_108869.p1.p1" " 6.85e-04"
"OG0010358" "Lodge" "Pinsyl_asmbl_132648.p1.p1" "Scots" "Pinsyl_asmbl_132648.p1.p1" " 7.08e-04"
"OG0007478" "Lodge" "Pinsyl_asmbl_136844.p1.p1" "Scots" "Pinsyl_asmbl_136844.p1.p1" " 9.28e-04"
"OG0004299" "Lodge" "Pinsyl_asmbl_37027.p1.p1" "Scots" "Pinsyl_asmbl_37027.p1.p1" " 1.01e-03"
"OG0003886" "Lodge" "Pinsyl_asmbl_88613.p1.p1" "Scots" "Pinsyl_asmbl_88613.p1.p1" " 1.14e-03"
"OG0002011" "Lodge" "Pinsyl_asmbl_43846.p1.p1" "Scots" "Pinsyl_asmbl_43846.p1.p1" " 1.14e-03"
"OG0006487" "Lodge" "Pinsyl_asmbl_21986.p1.p1" "Scots" "Pinsyl_asmbl_21986.p1.p1" " 1.22e-03"
"OG0006346" "Lodge" "Pinsyl_asmbl_130152.p1.p1" "Scots" "Pinsyl_asmbl_130152.p1.p1" " 1.29e-03"
"OG0005433" "Lodge" "Pinsyl_asmbl_87424.p1.p1" "Scots" "Pinsyl_asmbl_87424.p1.p1" " 1.51e-03"
"OG0004875" "Lodge" "Pinsyl_asmbl_13418.p1.p1" "Scots" "Pinsyl_asmbl_13418.p1.p1" " 1.61e-03"
"OG0008098" "Lodge" "Pinsyl_asmbl_83733.p1.p1" "Scots" "Pinsyl_asmbl_83733.p1.p1" " 1.72e-03"
"OG0001113" "Lodge" "Pinsyl_asmbl_18896.p1.p1" "Scots" "Pinsyl_asmbl_18896.p1.p1" " 1.84e-03"
"OG0006034" "Lodge" "Pinsyl_asmbl_111654.p1.p1" "Scots" "Pinsyl_asmbl_111654.p1.p1" " 2.15e-03"
"OG0003915" "Lodge" "Pinsyl_asmbl_80622.p1.p1" "Scots" "Pinsyl_asmbl_80622.p1.p1" " 2.48e-03"
"OG0005105" "Lodge" "Pinsyl_asmbl_9074.p1.p1" "Scots" "Pinsyl_asmbl_9074.p1.p1" " 3.24e-03"
"OG0003991" "Lodge" "Pinsyl_asmbl_114745.p1.p1" "Scots" "Pinsyl_asmbl_114745.p1.p1" " 3.38e-03"
"OG0002216" "Lodge" "Pinsyl_asmbl_67881.p1.p1" "Scots" "Pinsyl_asmbl_67881.p1.p1" " 3.68e-03"
"OG0002809" "Lodge" "Pinsyl_asmbl_129532.p1.p1" "Scots" "Pinsyl_asmbl_129532.p1.p1" " 3.98e-03"
"OG0004479" "Lodge" "Pinsyl_asmbl_135307.p1.p1" "Scots" "Pinsyl_asmbl_135307.p1.p1" " 4.61e-03"
"OG0003583" "Lodge" "Pinsyl_asmbl_225.p1.p1" "Scots" "Pinsyl_asmbl_225.p1.p1" " 5.34e-03"
"OG0011165" "Lodge" "Pinsyl_asmbl_43261.p1.p1" "Scots" "Pinsyl_asmbl_43261.p1.p1" " 5.79e-03"
"OG0008869" "Lodge" "Pinsyl_asmbl_55387.p1.p1" "Scots" "Pinsyl_asmbl_55387.p1.p1" " 5.90e-03"
"OG0008076" "Lodge" "Pinsyl_asmbl_116490.p1.p1" "Scots" "Pinsyl_asmbl_116490.p1.p1" " 6.14e-03"
"OG0008935" "Lodge" "Pinsyl_asmbl_44795.p1.p1" "Scots" "Pinsyl_asmbl_44795.p1.p1" " 8.05e-03"
"OG0003704" "Lodge" "Pinsyl_asmbl_45215.p1.p1" "Scots" "Pinsyl_asmbl_45215.p1.p1" " 8.26e-03"
"OG0005240" "Lodge" "Pinsyl_asmbl_21387.p1.p1" "Scots" "Pinsyl_asmbl_21387.p1.p1" " 9.88e-03"
"OG0005435" "Lodge" "Pinsyl_asmbl_38189.p1.p1" "Scots" "Pinsyl_asmbl_38189.p1.p1" " 1.08e-02"
"OG0009923" "Lodge" "Pinsyl_asmbl_71215.p1.p1" "Scots" "Pinsyl_asmbl_71215.p1.p1" " 1.11e-02"
"OG0010644" "Lodge" "Pinsyl_asmbl_111403.p1.p1" "Scots" "Pinsyl_asmbl_111403.p1.p1" " 1.27e-02"
"OG0001866" "Lodge" "Pinsyl_asmbl_64819.p1.p1" "Scots" "Pinsyl_asmbl_64819.p1.p1" " 1.33e-02"
"OG0004997" "Lodge" "Pinsyl_asmbl_110703.p1.p1" "Scots" "Pinsyl_asmbl_110703.p1.p1" " 1.36e-02"
"OG0005813" "Lodge" "Pinsyl_asmbl_137104.p1.p1" "Scots" "Pinsyl_asmbl_137104.p1.p1" " 1.40e-02"
"OG0006790" "Lodge" "Pinsyl_asmbl_58510.p1.p1" "Scots" "Pinsyl_asmbl_58510.p1.p1" " 1.44e-02"
"OG0001652" "Lodge" "Pinsyl_asmbl_45143.p1.p1" "Scots" "Pinsyl_asmbl_45143.p1.p1" " 1.55e-02"
"OG0005916" "Lodge" "Pinsyl_asmbl_104452.p1.p1" "Scots" "Pinsyl_asmbl_104452.p1.p1" " 1.72e-02"
"OG0004110" "Lodge" "Pinsyl_asmbl_11401.p1.p1" "Scots" "Pinsyl_asmbl_11401.p1.p1" " 1.75e-02"
"OG0010701" "Lodge" "Pinsyl_asmbl_46607.p1.p1" "Scots" "Pinsyl_asmbl_46607.p1.p1" " 1.80e-02"
"OG0002520" "Lodge" "Pinsyl_asmbl_51812.p1.p1" "Scots" "Pinsyl_asmbl_51812.p1.p1" " 1.83e-02"
"OG0004506" "Lodge" "Pinsyl_asmbl_109784.p1.p1" "Scots" "Pinsyl_asmbl_109784.p1.p1" " 2.08e-02"
"OG0004723" "Lodge" "Pinsyl_asmbl_89993.p1.p1" "Scots" "Pinsyl_asmbl_89993.p1.p1" " 2.08e-02"
"OG0008903" "Lodge" "Pinsyl_asmbl_65506.p1.p1" "Scots" "Pinsyl_asmbl_65506.p1.p1" " 2.45e-02"
"OG0009726" "Lodge" "Pinsyl_asmbl_130817.p1.p1" "Scots" "Pinsyl_asmbl_130817.p1.p1" " 2.50e-02"
"OG0004840" "Lodge" "Pinsyl_asmbl_73308.p1.p1" "Scots" "Pinsyl_asmbl_73308.p1.p1" " 3.93e-02"
"OG0002635" "Lodge" "Pinsyl_asmbl_106864.p1.p1" "Scots" "Pinsyl_asmbl_106864.p1.p1" " 3.95e-02"
"OG0006120" "Lodge" "Pinsyl_asmbl_117998.p1.p1" "Scots" "Pinsyl_asmbl_117998.p1.p1" " 4.00e-02"
"OG0000737" "Lodge" "Pinsyl_asmbl_133161.p1.p1" "Scots" "Pinsyl_asmbl_133161.p1.p1" " 4.21e-02"
"OG0008389" "Lodge" "Pinsyl_asmbl_35786.p1.p1" "Scots" "Pinsyl_asmbl_35786.p1.p1" " 4.45e-02"
"OG0003167" "Lodge" "Pinsyl_asmbl_61848.p1.p1" "Scots" "Pinsyl_asmbl_61848.p1.p1" " 4.47e-02"
"OG0006761" "Lodge" "Pinsyl_asmbl_66748.p1.p1" "Scots" "Pinsyl_asmbl_66748.p1.p1" " 5.52e-02"
"OG0006572" "Lodge" "Pinsyl_asmbl_84066.p1.p1" "Scots" "Pinsyl_asmbl_84066.p1.p1" " 7.49e-02"
"OG0009868" "Lodge" "Pinsyl_asmbl_17516.p1.p1" "Scots" "Pinsyl_asmbl_17516.p1.p1" " 9.00e-02"
"OG0006635" "Lodge" "Pinsyl_asmbl_108556.p1.p1" "Scots" "Pinsyl_asmbl_108556.p1.p1" " 1.08e-01"
"OG0005266" "Lodge" "Pinsyl_asmbl_109925.p1.p1" "Scots" "Pinsyl_asmbl_109925.p1.p1" " 1.18e-01"
"OG0008379" "Lodge" "Pinsyl_asmbl_97488.p1.p1" "Scots" "Pinsyl_asmbl_97488.p1.p1" " 1.25e-01"
"OG0004716" "Lodge" "Pinsyl_asmbl_101311.p1.p1" "Scots" "Pinsyl_asmbl_101311.p1.p1" " 1.39e-01"
"OG0005214" "Lodge" "Pinsyl_asmbl_78339.p1.p1" "Scots" "Pinsyl_asmbl_78339.p1.p1" " 1.39e-01"
"OG0008209" "Lodge" "Pinsyl_asmbl_22146.p1.p1" "Scots" "Pinsyl_asmbl_22146.p1.p1" " 2.04e-01"
"OG0010264" "Lodge" "Pinsyl_asmbl_4820.p1.p1" "Scots" "Pinsyl_asmbl_4820.p1.p1" " 2.62e-01"
"OG0010601" "Lodge" "Pinsyl_asmbl_142719.p1.p1" "Scots" "Pinsyl_asmbl_142719.p1.p1" " 2.67e-01"
"OG0010673" "Lodge" "Pinsyl_asmbl_56209.p1.p1" "Scots" "Pinsyl_asmbl_56209.p1.p1" " 2.86e-01"
"OG0007576" "Lodge" "Pinsyl_asmbl_7034.p1.p1" "Scots" "Pinsyl_asmbl_7034.p1.p1" " 3.08e-01"
"OG0009545" "Lodge" "Pinsyl_asmbl_117201.p1.p1" "Scots" "Pinsyl_asmbl_117201.p1.p1" " 3.67e-01"
"OG0003137" "Lodge" "Pinsyl_asmbl_69069.p1.p1" "Scots" "Pinsyl_asmbl_69069.p1.p1" " 3.69e-01"
"OG0010691" "Lodge" "Pinsyl_asmbl_138033.p1.p1" "Scots" "Pinsyl_asmbl_138033.p1.p1" " 4.49e-01"
"OG0003816" "Lodge" "Pinsyl_asmbl_89512.p1.p1" "Scots" "Pinsyl_asmbl_89512.p1.p1" " 1.00e+00"
"OG0006398" "Lodge" "Pinsyl_asmbl_11872.p1.p1" "Scots" "Pinsyl_asmbl_11872.p1.p1" " 1.00e+00"
"OG0004326" "Lodge" "Pinsyl_asmbl_83725.p1.p1" "Birch" "Bpev01.c0281.g0022.m0001" "4.54e-74"
"OG0002966" "Lodge" "Pinsyl_asmbl_47474.p1.p1" "Birch" "Bpev01.c0114.g0051.m0001" "2.73e-67"
"OG0004547" "Lodge" "Pinsyl_asmbl_24071.p1.p1" "Birch" "Bpev01.c1670.g0002.m0001" "7.06e-62"
"OG0002504" "Lodge" "Pinsyl_asmbl_136729.p1.p1" "Birch" "Bpev01.c0337.g0012.m0001" "3.65e-61"
"OG0005248" "Lodge" "Pinsyl_asmbl_5327.p2.p1" "Birch" "Bpev01.c1138.g0013.m0001" "3.65e-61"
"OG0001994" "Lodge" "Pinsyl_asmbl_109903.p1.p1" "Birch" "Bpev01.c0568.g0031.m0001" "1.46e-60"
"OG0003518" "Lodge" "Pinsyl_asmbl_13654.p1.p1" "Birch" "Bpev01.c1670.g0006.m0001" "4.27e-60"
"OG0001858" "Lodge" "Pinsyl_asmbl_123727.p1.p1" "Birch" "Bpev01.c0000.g0057.m0001" "1.89e-56"
"OG0000743" "Lodge" "Pinsyl_asmbl_121061.p1.p1" "Birch" "Bpev01.c1260.g0011.m0001" "1.72e-54"
"OG0000931" "Lodge" "Pinsyl_asmbl_120385.p1.p1" "Birch" "Bpev01.c0522.g0026.m0001" "1.16e-53"
"OG0004310" "Lodge" "Pinsyl_asmbl_102915.p1.p1" "Birch" "Bpev01.c0778.g0023.m0001" "2.79e-53"
"OG0003329" "Lodge" "Pinsyl_asmbl_119090.p1.p1" "Birch" "Bpev01.c0050.g0006.m0001" "6.37e-53"
"OG0001717" "Lodge" "Pinsyl_asmbl_105417.p1.p1" "Birch" "Bpev01.c0015.g0046.m0001" "2.36e-52"
"OG0000727" "Lodge" "Pinsyl_asmbl_85470.p1.p1" "Birch" "Bpev01.c0120.g0017.m0001" "6.96e-52"
"OG0002405" "Lodge" "Pinsyl_asmbl_96456.p1.p1" "Birch" "Bpev01.c1530.g0007.m0001" "1.02e-51"
"OG0005202" "Lodge" "Pinsyl_asmbl_40539.p1.p1" "Birch" "Bpev01.c1384.g0001.m0001" "3.74e-51"
"OG0004927" "Lodge" "Pinsyl_asmbl_128548.p1.p1" "Birch" "Bpev01.c0929.g0017.m0001" "9.48e-51"
"OG0002070" "Lodge" "Pinsyl_asmbl_87220.p1.p1" "Birch" "Bpev01.c0467.g0001.m0001" "3.17e-50"
"OG0007517" "Lodge" "Pinsyl_asmbl_70695.p1.p1" "Birch" "Bpev01.c0351.g0003.m0001" "8.42e-50"
"OG0000597" "Lodge" "Pinsyl_asmbl_104485.p1.p1" "Birch" "Bpev01.c0161.g0008.m0001" "3.93e-49"
"OG0000899" "Lodge" "Pinsyl_asmbl_36255.p1.p1" "Birch" "Bpev01.c0115.g0072.m0001" "3.09e-48"
"OG0000740" "Lodge" "Pinsyl_asmbl_120759.p1.p1" "Birch" "Bpev01.c0192.g0012.m0001" "7.00e-47"
"OG0005896" "Lodge" "Pinsyl_asmbl_37830.p1.p1" "Birch" "Bpev01.c0022.g0128.m0001" "1.55e-46"
"OG0004922" "Lodge" "Pinsyl_asmbl_122732.p1.p1" "Birch" "Bpev01.c1217.g0009.m0001" "2.15e-46"
"OG0002711" "Lodge" "Pinsyl_asmbl_45398.p1.p1" "Birch" "Bpev01.c1885.g0001.m0001" "5.34e-46"
"OG0001041" "Lodge" "Pinsyl_asmbl_112285.p1.p1" "Birch" "Bpev01.c0016.g0130.m0001" "6.71e-46"
"OG0005285" "Lodge" "Pinsyl_asmbl_46826.p1.p1" "Birch" "Bpev01.c0016.g0120.m0001" "6.71e-46"
"OG0007175" "Lodge" "Pinsyl_asmbl_68513.p1.p1" "Birch" "Bpev01.c0027.g0138.m0001" "2.83e-45"
"OG0006370" "Lodge" "Pinsyl_asmbl_54434.p1.p1" "Birch" "Bpev01.c0597.g0024.m0001" "2.98e-45"
"OG0005866" "Lodge" "Pinsyl_asmbl_41011.p1.p1" "Birch" "Bpev01.c0278.g0023.m0001" "4.99e-44"
"OG0003177" "Lodge" "Pinsyl_asmbl_136560.p1.p1" "Birch" "Bpev01.c0251.g0002.m0001" "1.24e-43"
"OG0000887" "Lodge" "Pinsyl_asmbl_118003.p1.p1" "Birch" "Bpev01.c0088.g0120.m0001" "1.64e-43"
"OG0007734" "Lodge" "Pinsyl_asmbl_53219.p1.p1" "Birch" "Bpev01.c1217.g0003.m0001" "2.19e-43"
"OG0004988" "Lodge" "Pinsyl_asmbl_19850.p1.p1" "Birch" "Bpev01.c0401.g0010.m0001" "3.50e-43"
"OG0006931" "Lodge" "Pinsyl_asmbl_44465.p1.p1" "Birch" "Bpev01.c0189.g0023.m0001" "4.24e-43"
"OG0006428" "Lodge" "Pinsyl_asmbl_81421.p1.p1" "Birch" "Bpev01.c0001.g0052.m0001" "6.49e-43"
"OG0000505" "Lodge" "Pinsyl_asmbl_115117.p1.p1" "Birch" "Bpev01.c0169.g0024.m0001" "1.27e-42"
"OG0003296" "Lodge" "Pinsyl_asmbl_100500.p1.p1" "Birch" "Bpev01.c0429.g0001.m0001" "1.46e-42"
"OG0000972" "Lodge" "Pinsyl_asmbl_121218.p1.p1" "Birch" "Bpev01.c0016.g0169.m0001" "1.80e-42"
"OG0000087" "Lodge" "Pinsyl_asmbl_25174.p1.p1" "Birch" "Bpev01.c0030.g0017.m0001" "2.23e-42"
"OG0002257" "Lodge" "Pinsyl_asmbl_111400.p1.p1" "Birch" "Bpev01.c0281.g0095.m0001" "2.64e-42"
"OG0002267" "Lodge" "Pinsyl_asmbl_24617.p1.p1" "Birch" "Bpev01.c0134.g0010.m0001" "2.77e-42"
"OG0001343" "Lodge" "Pinsyl_asmbl_104408.p1.p1" "Birch" "Bpev01.c0920.g0002.m0001" "3.00e-42"
"OG0009839" "Lodge" "Pinsyl_asmbl_32431.p1.p1" "Birch" "Bpev01.c0039.g0011.m0001" "3.22e-42"
"OG0006276" "Lodge" "Pinsyl_asmbl_36285.p1.p1" "Birch" "Bpev01.c0420.g0010.m0001" "3.52e-42"
"OG0002271" "Lodge" "Pinsyl_asmbl_71048.p1.p1" "Birch" "Bpev01.c0052.g0019.m0001" "9.34e-42"
"OG0000649" "Lodge" "Pinsyl_asmbl_58040.p1.p1" "Birch" "Bpev01.c0008.g0004.m0001" "1.10e-41"
"OG0001572" "Lodge" "Pinsyl_asmbl_102761.p1.p1" "Birch" "Bpev01.c0190.g0036.m0001" "1.26e-41"
"OG0004330" "Lodge" "Pinsyl_asmbl_103764.p1.p1" "Birch" "Bpev01.c0050.g0134.m0001" "3.13e-41"
"OG0003930" "Lodge" "Pinsyl_asmbl_10767.p1.p1" "Birch" "Bpev01.c1372.g0005.m0001" "4.55e-41"
"OG0002373" "Lodge" "Pinsyl_asmbl_73852.p1.p1" "Birch" "Bpev01.c0126.g0035.m0001" "4.69e-41"
"OG0006429" "Lodge" "Pinsyl_asmbl_60222.p2.p1" "Birch" "Bpev01.c0004.g0009.m0001" "4.69e-41"
"OG0003891" "Lodge" "Pinsyl_asmbl_100649.p1.p1" "Birch" "Bpev01.c0022.g0129.m0001" "9.68e-41"
"OG0004619" "Lodge" "Pinsyl_asmbl_7612.p1.p1" "Birch" "Bpev01.c0158.g0025.m0001" "1.04e-40"
"OG0001885" "Lodge" "Pinsyl_asmbl_140634.p1.p1" "Birch" "Bpev01.c0170.g0052.m0001" "1.16e-40"
"OG0005497" "Lodge" "Pinsyl_asmbl_120418.p1.p1" "Birch" "Bpev01.c1130.g0008.m0001" "1.49e-40"
"OG0001812" "Lodge" "Pinsyl_asmbl_10390.p1.p1" "Birch" "Bpev01.c0142.g0088.m0001" "1.05e-39"
"OG0004453" "Lodge" "Pinsyl_asmbl_28795.p1.p1" "Birch" "Bpev01.c0038.g0003.m0001" "1.66e-39"
"OG0001383" "Lodge" "Pinsyl_asmbl_122799.p1.p1" "Birch" "Bpev01.c3010.g0003.m0001" "1.86e-39"
"OG0004512" "Lodge" "Pinsyl_asmbl_67593.p1.p1" "Birch" "Bpev01.c0486.g0007.m0001" "3.27e-39"
"OG0003668" "Lodge" "Pinsyl_asmbl_76403.p1.p1" "Birch" "Bpev01.c1414.g0007.m0001" "6.92e-39"
"OG0005503" "Lodge" "Pinsyl_asmbl_27092.p1.p1" "Birch" "Bpev01.c0000.g0226.m0001" "1.02e-38"
"OG0002352" "Lodge" "Pinsyl_asmbl_69732.p1.p1" "Birch" "Bpev01.c0702.g0006.m0001" "1.25e-38"
"OG0000009" "Lodge" "Pinsyl_asmbl_112346.p1.p1" "Birch" "Bpev01.c0000.g0006.m0001" "5.26e-38"
"OG0006948" "Lodge" "Pinsyl_asmbl_138261.p1.p1" "Birch" "Bpev01.c0787.g0002.m0001" "5.70e-38"
"OG0003909" "Lodge" "Pinsyl_asmbl_36280.p1.p1" "Birch" "Bpev01.c0147.g0009.m0001" "7.89e-38"
"OG0008753" "Lodge" "Pinsyl_asmbl_136331.p1.p1" "Birch" "Bpev01.c0129.g0100.m0001" "9.14e-38"
"OG0007111" "Lodge" "Pinsyl_asmbl_135192.p1.p1" "Birch" "Bpev01.c0043.g0012.m0001" "1.06e-37"
"OG0006923" "Lodge" "Pinsyl_asmbl_67091.p1.p1" "Birch" "Bpev01.c0419.g0024.m0001" "2.51e-37"
"OG0009840" "Lodge" "Pinsyl_asmbl_76938.p1.p1" "Birch" "Bpev01.c0518.g0047.m0001" "2.52e-37"
"OG0003587" "Lodge" "Pinsyl_asmbl_23233.p1.p1" "Birch" "Bpev01.c2293.g0001.m0001" "2.59e-37"
"OG0003047" "Lodge" "Pinsyl_asmbl_124069.p1.p1" "Birch" "Bpev01.c0571.g0025.m0001" "4.53e-37"
"OG0002869" "Lodge" "Pinsyl_asmbl_62772.p1.p1" "Birch" "Bpev01.c0745.g0006.m0001" "5.88e-37"
"OG0003024" "Lodge" "Pinsyl_asmbl_77707.p1.p1" "Birch" "Bpev01.c0148.g0014.m0001" "7.43e-37"
"OG0002245" "Lodge" "Pinsyl_asmbl_57170.p1.p1" "Birch" "Bpev01.c0050.g0132.m0001" "5.17e-36"
"OG0002346" "Lodge" "Pinsyl_asmbl_49657.p1.p1" "Birch" "Bpev01.c0425.g0033.m0001" "8.41e-36"
"OG0006518" "Lodge" "Pinsyl_asmbl_27619.p1.p1" "Birch" "Bpev01.c0052.g0155.m0001" "2.09e-35"
"OG0003446" "Lodge" "Pinsyl_asmbl_68203.p1.p1" "Birch" "Bpev01.c0052.g0141.m0001" "3.54e-35"
"OG0002523" "Lodge" "Pinsyl_asmbl_75390.p1.p1" "Birch" "Bpev01.c1499.g0001.m0001" "4.17e-35"
"OG0001492" "Lodge" "Pinsyl_asmbl_20604.p1.p1" "Birch" "Bpev01.c0018.g0029.m0001" "4.34e-35"
"OG0004429" "Lodge" "Pinsyl_asmbl_85483.p2.p1" "Birch" "Bpev01.c0870.g0022.m0001" "1.16e-34"
"OG0003303" "Lodge" "Pinsyl_asmbl_113038.p1.p1" "Birch" "Bpev01.c0016.g0166.m0001" "3.03e-34"
"OG0000646" "Lodge" "Pinsyl_asmbl_78607.p1.p1" "Birch" "Bpev01.c1758.g0003.m0001" "3.24e-34"
"OG0006539" "Lodge" "Pinsyl_asmbl_85185.p1.p1" "Birch" "Bpev01.c0015.g0020.m0001" "3.64e-34"
"OG0002735" "Lodge" "Pinsyl_asmbl_39822.p1.p1" "Birch" "Bpev01.c0080.g0084.m0001" "4.19e-34"
"OG0010625" "Lodge" "Pinsyl_asmbl_70274.p1.p1" "Birch" "Bpev01.c0052.g0080.m0001" "8.25e-34"
"OG0001752" "Lodge" "Pinsyl_asmbl_95364.p1.p1" "Birch" "Bpev01.c1741.g0002.m0001" "1.61e-33"
"OG0004517" "Lodge" "Pinsyl_asmbl_63711.p1.p1" "Birch" "Bpev01.c1040.g0029.m0001" "1.61e-33"
