"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0006881" "Lodge" "Pinsyl_asmbl_40510.p1.p1" "Scots" "Pinsyl_asmbl_40510.p1.p1" " 2.48e-73"
"OG0007655" "Lodge" "Pinsyl_asmbl_40533.p1.p1" "Scots" "Pinsyl_asmbl_40533.p1.p1" " 7.93e-73"
"OG0004927" "Lodge" "Pinsyl_asmbl_128548.p1.p1" "Scots" "Pinsyl_asmbl_128548.p1.p1" " 1.59e-72"
"OG0002992" "Lodge" "Pinsyl_asmbl_20416.p1.p1" "Scots" "Pinsyl_asmbl_20416.p1.p1" " 3.53e-72"
"OG0003967" "Lodge" "Pinsyl_asmbl_105988.p1.p1" "Scots" "Pinsyl_asmbl_105988.p1.p1" " 4.15e-72"
"OG0007409" "Lodge" "Pinsyl_asmbl_129785.p1.p1" "Scots" "Pinsyl_asmbl_129785.p1.p1" " 1.62e-69"
"OG0002567" "Lodge" "Pinsyl_asmbl_30738.p1.p1" "Scots" "Pinsyl_asmbl_30738.p1.p1" " 7.64e-69"
"OG0005908" "Lodge" "Pinsyl_asmbl_11868.p1.p1" "Scots" "Pinsyl_asmbl_11868.p1.p1" " 5.66e-68"
"OG0002803" "Lodge" "Pinsyl_asmbl_54550.p1.p1" "Scots" "Pinsyl_asmbl_54550.p1.p1" " 1.62e-66"
"OG0002058" "Lodge" "Pinsyl_asmbl_93200.p1.p1" "Scots" "Pinsyl_asmbl_93200.p1.p1" " 3.57e-66"
"OG0005153" "Lodge" "Pinsyl_asmbl_139332.p1.p1" "Scots" "Pinsyl_asmbl_139332.p1.p1" " 6.95e-66"
"OG0006628" "Lodge" "Pinsyl_asmbl_62017.p1.p1" "Scots" "Pinsyl_asmbl_62017.p1.p1" " 2.21e-63"
"OG0009044" "Lodge" "Pinsyl_asmbl_84098.p1.p1" "Scots" "Pinsyl_asmbl_84098.p1.p1" " 2.81e-63"
"OG0003092" "Lodge" "Pinsyl_asmbl_52764.p1.p1" "Scots" "Pinsyl_asmbl_52764.p1.p1" " 2.26e-61"
"OG0007467" "Lodge" "Pinsyl_asmbl_71230.p1.p1" "Scots" "Pinsyl_asmbl_71230.p1.p1" " 3.76e-61"
"OG0004216" "Lodge" "Pinsyl_asmbl_127147.p1.p1" "Scots" "Pinsyl_asmbl_127147.p1.p1" " 1.89e-60"
"OG0002819" "Lodge" "Pinsyl_asmbl_111880.p1.p1" "Scots" "Pinsyl_asmbl_111880.p1.p1" " 1.92e-60"
"OG0003494" "Lodge" "Pinsyl_asmbl_10529.p1.p1" "Scots" "Pinsyl_asmbl_10529.p1.p1" " 1.99e-60"
"OG0003613" "Lodge" "Pinsyl_asmbl_120440.p1.p1" "Scots" "Pinsyl_asmbl_120440.p1.p1" " 4.37e-59"
"OG0002320" "Lodge" "Pinsyl_asmbl_136775.p1.p1" "Scots" "Pinsyl_asmbl_136775.p1.p1" " 1.32e-58"
"OG0002244" "Lodge" "Pinsyl_asmbl_48237.p1.p1" "Scots" "Pinsyl_asmbl_48237.p1.p1" " 2.90e-58"
"OG0004234" "Lodge" "Pinsyl_asmbl_87394.p1.p1" "Scots" "Pinsyl_asmbl_87394.p1.p1" " 3.00e-56"
"OG0003712" "Lodge" "Pinsyl_asmbl_58346.p1.p1" "Scots" "Pinsyl_asmbl_58346.p1.p1" " 4.08e-56"
"OG0009110" "Lodge" "Pinsyl_asmbl_140566.p1.p1" "Scots" "Pinsyl_asmbl_140566.p1.p1" " 1.00e-55"
"OG0002764" "Lodge" "Pinsyl_asmbl_34654.p1.p1" "Scots" "Pinsyl_asmbl_34654.p1.p1" " 9.91e-54"
"OG0004304" "Lodge" "Pinsyl_asmbl_138244.p1.p1" "Scots" "Pinsyl_asmbl_138244.p1.p1" " 2.30e-52"
"OG0006490" "Lodge" "Pinsyl_asmbl_66476.p1.p1" "Scots" "Pinsyl_asmbl_66476.p1.p1" " 2.32e-52"
"OG0004743" "Lodge" "Pinsyl_asmbl_12460.p1.p1" "Scots" "Pinsyl_asmbl_12460.p1.p1" " 8.06e-52"
"OG0001726" "Lodge" "Pinsyl_asmbl_133481.p1.p1" "Scots" "Pinsyl_asmbl_133481.p1.p1" " 2.46e-51"
"OG0005574" "Lodge" "Pinsyl_asmbl_57919.p1.p1" "Scots" "Pinsyl_asmbl_57919.p1.p1" " 3.84e-51"
"OG0001896" "Lodge" "Pinsyl_asmbl_101917.p1.p1" "Scots" "Pinsyl_asmbl_101917.p1.p1" " 1.34e-50"
"OG0008371" "Lodge" "Pinsyl_asmbl_5883.p1.p1" "Scots" "Pinsyl_asmbl_5883.p1.p1" " 1.38e-50"
"OG0004463" "Lodge" "Pinsyl_asmbl_100745.p1.p1" "Scots" "Pinsyl_asmbl_100745.p1.p1" " 1.38e-49"
"OG0005373" "Lodge" "Pinsyl_asmbl_85511.p1.p1" "Scots" "Pinsyl_asmbl_85511.p1.p1" " 2.12e-49"
"OG0000746" "Lodge" "Pinsyl_asmbl_105361.p1.p1" "Scots" "Pinsyl_asmbl_105361.p1.p1" " 1.40e-48"
"OG0008661" "Lodge" "Pinsyl_asmbl_117154.p1.p1" "Scots" "Pinsyl_asmbl_117154.p1.p1" " 3.39e-48"
"OG0004730" "Lodge" "Pinsyl_asmbl_122109.p1.p1" "Scots" "Pinsyl_asmbl_122109.p1.p1" " 1.32e-47"
"OG0007145" "Lodge" "Pinsyl_asmbl_110335.p1.p1" "Scots" "Pinsyl_asmbl_110335.p1.p1" " 2.29e-47"
"OG0005348" "Lodge" "Pinsyl_asmbl_21294.p1.p1" "Scots" "Pinsyl_asmbl_21294.p1.p1" " 4.01e-47"
"OG0000919" "Lodge" "Pinsyl_asmbl_106342.p1.p1" "Scots" "Pinsyl_asmbl_106342.p1.p1" " 9.49e-47"
"OG0000877" "Lodge" "Pinsyl_asmbl_15463.p1.p1" "Scots" "Pinsyl_asmbl_15463.p1.p1" " 4.35e-45"
"OG0005211" "Lodge" "Pinsyl_asmbl_142481.p1.p1" "Scots" "Pinsyl_asmbl_142481.p1.p1" " 2.31e-44"
"OG0005114" "Lodge" "Pinsyl_asmbl_73079.p1.p1" "Scots" "Pinsyl_asmbl_73079.p1.p1" " 1.36e-43"
"OG0006912" "Lodge" "Pinsyl_asmbl_79747.p1.p1" "Scots" "Pinsyl_asmbl_79747.p1.p1" " 2.07e-41"
"OG0004780" "Lodge" "Pinsyl_asmbl_66203.p1.p1" "Scots" "Pinsyl_asmbl_66203.p1.p1" " 3.78e-41"
"OG0002119" "Lodge" "Pinsyl_asmbl_45932.p1.p1" "Scots" "Pinsyl_asmbl_45932.p1.p1" " 5.05e-38"
"OG0003343" "Lodge" "Pinsyl_asmbl_51842.p1.p1" "Scots" "Pinsyl_asmbl_51842.p1.p1" " 1.74e-37"
"OG0003152" "Lodge" "Pinsyl_asmbl_108324.p1.p1" "Scots" "Pinsyl_asmbl_108324.p1.p1" " 1.17e-33"
"OG0004590" "Lodge" "Pinsyl_asmbl_74191.p1.p1" "Scots" "Pinsyl_asmbl_74191.p1.p1" " 1.23e-32"
"OG0005706" "Lodge" "Pinsyl_asmbl_92330.p1.p1" "Scots" "Pinsyl_asmbl_92330.p1.p1" " 2.17e-32"
"OG0008228" "Lodge" "Pinsyl_asmbl_75464.p1.p1" "Scots" "Pinsyl_asmbl_75464.p1.p1" " 3.11e-31"
"OG0003144" "Lodge" "Pinsyl_asmbl_97916.p1.p1" "Scots" "Pinsyl_asmbl_97916.p1.p1" " 4.17e-31"
"OG0005980" "Lodge" "Pinsyl_asmbl_60726.p1.p1" "Scots" "Pinsyl_asmbl_60726.p1.p1" " 2.31e-29"
"OG0001067" "Lodge" "Pinsyl_asmbl_131763.p1.p1" "Scots" "Pinsyl_asmbl_131763.p1.p1" " 1.87e-27"
"OG0007761" "Lodge" "Pinsyl_asmbl_45211.p1.p1" "Scots" "Pinsyl_asmbl_45211.p1.p1" " 3.21e-25"
"OG0006028" "Lodge" "Pinsyl_asmbl_9675.p1.p1" "Scots" "Pinsyl_asmbl_9675.p1.p1" " 1.12e-23"
"OG0003986" "Lodge" "Pinsyl_asmbl_67113.p1.p1" "Scots" "Pinsyl_asmbl_67113.p1.p1" " 1.90e-23"
"OG0003413" "Lodge" "Pinsyl_asmbl_126478.p1.p1" "Scots" "Pinsyl_asmbl_126478.p1.p1" " 1.25e-21"
"OG0004667" "Lodge" "Pinsyl_asmbl_92339.p1.p1" "Scots" "Pinsyl_asmbl_92339.p1.p1" " 2.34e-21"
"OG0010485" "Lodge" "Pinsyl_asmbl_92293.p1.p1" "Scots" "Pinsyl_asmbl_92293.p1.p1" " 2.82e-20"
"OG0008071" "Lodge" "Pinsyl_asmbl_80972.p1.p1" "Scots" "Pinsyl_asmbl_80972.p1.p1" " 2.00e-19"
"OG0010254" "Lodge" "Pinsyl_asmbl_19622.p1.p1" "Scots" "Pinsyl_asmbl_19622.p1.p1" " 1.11e-18"
"OG0004429" "Lodge" "Pinsyl_asmbl_85483.p2.p1" "Scots" "Pinsyl_asmbl_85483.p2.p1" " 3.93e-18"
"OG0002914" "Lodge" "Pinsyl_asmbl_19597.p1.p1" "Scots" "Pinsyl_asmbl_19597.p1.p1" " 1.16e-16"
"OG0002519" "Lodge" "Pinsyl_asmbl_20027.p1.p1" "Scots" "Pinsyl_asmbl_20027.p1.p1" " 1.51e-16"
"OG0003755" "Lodge" "Pinsyl_asmbl_16472.p1.p1" "Scots" "Pinsyl_asmbl_16472.p1.p1" " 1.09e-14"
"OG0008788" "Lodge" "Pinsyl_asmbl_18832.p1.p1" "Scots" "Pinsyl_asmbl_18832.p1.p1" " 2.72e-14"
"OG0009136" "Lodge" "Pinsyl_asmbl_111503.p1.p1" "Scots" "Pinsyl_asmbl_111503.p1.p1" " 1.02e-13"
"OG0004395" "Lodge" "Pinsyl_asmbl_124928.p1.p1" "Scots" "Pinsyl_asmbl_124928.p1.p1" " 1.31e-11"
"OG0005372" "Lodge" "Pinsyl_asmbl_87444.p1.p1" "Scots" "Pinsyl_asmbl_87444.p1.p1" " 8.61e-11"
"OG0005285" "Lodge" "Pinsyl_asmbl_46826.p1.p1" "Scots" "Pinsyl_asmbl_46826.p1.p1" " 7.83e-10"
"OG0007138" "Lodge" "Pinsyl_asmbl_106959.p1.p1" "Scots" "Pinsyl_asmbl_106959.p1.p1" " 4.98e-09"
"OG0002689" "Lodge" "Pinsyl_asmbl_34887.p1.p1" "Scots" "Pinsyl_asmbl_34887.p1.p1" " 1.17e-08"
"OG0002490" "Lodge" "Pinsyl_asmbl_41072.p1.p1" "Scots" "Pinsyl_asmbl_41072.p1.p1" " 3.61e-08"
"OG0002523" "Lodge" "Pinsyl_asmbl_75390.p1.p1" "Scots" "Pinsyl_asmbl_75390.p1.p1" " 4.39e-06"
"OG0005454" "Lodge" "Pinsyl_asmbl_11235.p1.p1" "Scots" "Pinsyl_asmbl_11235.p1.p1" " 1.46e-05"
"OG0004791" "Lodge" "Pinsyl_asmbl_38575.p1.p1" "Scots" "Pinsyl_asmbl_38575.p1.p1" " 7.68e-05"
"OG0004656" "Lodge" "Pinsyl_asmbl_103870.p1.p1" "Scots" "Pinsyl_asmbl_103870.p1.p1" " 2.22e-04"
"OG0001961" "Lodge" "Pinsyl_asmbl_104574.p1.p1" "Scots" "Pinsyl_asmbl_104574.p1.p1" " 2.69e-04"
"OG0005433" "Lodge" "Pinsyl_asmbl_87424.p1.p1" "Scots" "Pinsyl_asmbl_87424.p1.p1" " 1.51e-03"
"OG0006034" "Lodge" "Pinsyl_asmbl_111654.p1.p1" "Scots" "Pinsyl_asmbl_111654.p1.p1" " 2.15e-03"
"OG0004326" "Lodge" "Pinsyl_asmbl_83725.p1.p1" "Birch" "Bpev01.c0281.g0022.m0001" "4.54e-74"
"OG0002966" "Lodge" "Pinsyl_asmbl_47474.p1.p1" "Birch" "Bpev01.c0114.g0051.m0001" "2.73e-67"
"OG0002504" "Lodge" "Pinsyl_asmbl_136729.p1.p1" "Birch" "Bpev01.c0337.g0012.m0001" "3.65e-61"
"OG0005248" "Lodge" "Pinsyl_asmbl_5327.p2.p1" "Birch" "Bpev01.c1138.g0013.m0001" "3.65e-61"
"OG0001994" "Lodge" "Pinsyl_asmbl_109903.p1.p1" "Birch" "Bpev01.c0568.g0031.m0001" "1.46e-60"
"OG0001858" "Lodge" "Pinsyl_asmbl_123727.p1.p1" "Birch" "Bpev01.c0000.g0057.m0001" "1.89e-56"
"OG0000743" "Lodge" "Pinsyl_asmbl_121061.p1.p1" "Birch" "Bpev01.c1260.g0011.m0001" "1.72e-54"
"OG0000931" "Lodge" "Pinsyl_asmbl_120385.p1.p1" "Birch" "Bpev01.c0522.g0026.m0001" "1.16e-53"
"OG0004310" "Lodge" "Pinsyl_asmbl_102915.p1.p1" "Birch" "Bpev01.c0778.g0023.m0001" "2.79e-53"
"OG0003329" "Lodge" "Pinsyl_asmbl_119090.p1.p1" "Birch" "Bpev01.c0050.g0006.m0001" "6.37e-53"
"OG0001717" "Lodge" "Pinsyl_asmbl_105417.p1.p1" "Birch" "Bpev01.c0015.g0046.m0001" "2.36e-52"
"OG0000727" "Lodge" "Pinsyl_asmbl_85470.p1.p1" "Birch" "Bpev01.c0120.g0017.m0001" "6.96e-52"
"OG0002405" "Lodge" "Pinsyl_asmbl_96456.p1.p1" "Birch" "Bpev01.c1530.g0007.m0001" "1.02e-51"
"OG0005202" "Lodge" "Pinsyl_asmbl_40539.p1.p1" "Birch" "Bpev01.c1384.g0001.m0001" "3.74e-51"
"OG0004927" "Lodge" "Pinsyl_asmbl_128548.p1.p1" "Birch" "Bpev01.c0929.g0017.m0001" "9.48e-51"
"OG0002070" "Lodge" "Pinsyl_asmbl_87220.p1.p1" "Birch" "Bpev01.c0467.g0001.m0001" "3.17e-50"
"OG0007517" "Lodge" "Pinsyl_asmbl_70695.p1.p1" "Birch" "Bpev01.c0351.g0003.m0001" "8.42e-50"
"OG0000597" "Lodge" "Pinsyl_asmbl_104485.p1.p1" "Birch" "Bpev01.c0161.g0008.m0001" "3.93e-49"
"OG0000899" "Lodge" "Pinsyl_asmbl_36255.p1.p1" "Birch" "Bpev01.c0115.g0072.m0001" "3.09e-48"
"OG0000740" "Lodge" "Pinsyl_asmbl_120759.p1.p1" "Birch" "Bpev01.c0192.g0012.m0001" "7.00e-47"
"OG0005896" "Lodge" "Pinsyl_asmbl_37830.p1.p1" "Birch" "Bpev01.c0022.g0128.m0001" "1.55e-46"
"OG0004922" "Lodge" "Pinsyl_asmbl_122732.p1.p1" "Birch" "Bpev01.c1217.g0009.m0001" "2.15e-46"
"OG0002711" "Lodge" "Pinsyl_asmbl_45398.p1.p1" "Birch" "Bpev01.c1885.g0001.m0001" "5.34e-46"
"OG0005285" "Lodge" "Pinsyl_asmbl_46826.p1.p1" "Birch" "Bpev01.c0016.g0120.m0001" "6.71e-46"
"OG0007175" "Lodge" "Pinsyl_asmbl_68513.p1.p1" "Birch" "Bpev01.c0027.g0138.m0001" "2.83e-45"
"OG0006370" "Lodge" "Pinsyl_asmbl_54434.p1.p1" "Birch" "Bpev01.c0597.g0024.m0001" "2.98e-45"
"OG0005866" "Lodge" "Pinsyl_asmbl_41011.p1.p1" "Birch" "Bpev01.c0278.g0023.m0001" "4.99e-44"
"OG0003177" "Lodge" "Pinsyl_asmbl_136560.p1.p1" "Birch" "Bpev01.c0251.g0002.m0001" "1.24e-43"
"OG0000887" "Lodge" "Pinsyl_asmbl_118003.p1.p1" "Birch" "Bpev01.c0088.g0120.m0001" "1.64e-43"
"OG0007734" "Lodge" "Pinsyl_asmbl_53219.p1.p1" "Birch" "Bpev01.c1217.g0003.m0001" "2.19e-43"
"OG0004988" "Lodge" "Pinsyl_asmbl_19850.p1.p1" "Birch" "Bpev01.c0401.g0010.m0001" "3.50e-43"
"OG0006931" "Lodge" "Pinsyl_asmbl_44465.p1.p1" "Birch" "Bpev01.c0189.g0023.m0001" "4.24e-43"
"OG0006428" "Lodge" "Pinsyl_asmbl_81421.p1.p1" "Birch" "Bpev01.c0001.g0052.m0001" "6.49e-43"
"OG0000505" "Lodge" "Pinsyl_asmbl_115117.p1.p1" "Birch" "Bpev01.c0169.g0024.m0001" "1.27e-42"
"OG0003296" "Lodge" "Pinsyl_asmbl_100500.p1.p1" "Birch" "Bpev01.c0429.g0001.m0001" "1.46e-42"
"OG0000972" "Lodge" "Pinsyl_asmbl_121218.p1.p1" "Birch" "Bpev01.c0016.g0169.m0001" "1.80e-42"
"OG0000087" "Lodge" "Pinsyl_asmbl_25174.p1.p1" "Birch" "Bpev01.c0030.g0017.m0001" "2.23e-42"
"OG0002257" "Lodge" "Pinsyl_asmbl_111400.p1.p1" "Birch" "Bpev01.c0281.g0095.m0001" "2.64e-42"
"OG0002267" "Lodge" "Pinsyl_asmbl_24617.p1.p1" "Birch" "Bpev01.c0134.g0010.m0001" "2.77e-42"
"OG0001343" "Lodge" "Pinsyl_asmbl_104408.p1.p1" "Birch" "Bpev01.c0920.g0002.m0001" "3.00e-42"
"OG0009839" "Lodge" "Pinsyl_asmbl_32431.p1.p1" "Birch" "Bpev01.c0039.g0011.m0001" "3.22e-42"
"OG0001572" "Lodge" "Pinsyl_asmbl_102761.p1.p1" "Birch" "Bpev01.c0190.g0036.m0001" "1.26e-41"
"OG0006429" "Lodge" "Pinsyl_asmbl_60222.p2.p1" "Birch" "Bpev01.c0004.g0009.m0001" "4.69e-41"
"OG0003891" "Lodge" "Pinsyl_asmbl_100649.p1.p1" "Birch" "Bpev01.c0022.g0129.m0001" "9.68e-41"
"OG0004619" "Lodge" "Pinsyl_asmbl_7612.p1.p1" "Birch" "Bpev01.c0158.g0025.m0001" "1.04e-40"
"OG0001885" "Lodge" "Pinsyl_asmbl_140634.p1.p1" "Birch" "Bpev01.c0170.g0052.m0001" "1.16e-40"
"OG0005497" "Lodge" "Pinsyl_asmbl_120418.p1.p1" "Birch" "Bpev01.c1130.g0008.m0001" "1.49e-40"
"OG0001812" "Lodge" "Pinsyl_asmbl_10390.p1.p1" "Birch" "Bpev01.c0142.g0088.m0001" "1.05e-39"
"OG0001383" "Lodge" "Pinsyl_asmbl_122799.p1.p1" "Birch" "Bpev01.c3010.g0003.m0001" "1.86e-39"
"OG0004512" "Lodge" "Pinsyl_asmbl_67593.p1.p1" "Birch" "Bpev01.c0486.g0007.m0001" "3.27e-39"
"OG0003668" "Lodge" "Pinsyl_asmbl_76403.p1.p1" "Birch" "Bpev01.c1414.g0007.m0001" "6.92e-39"
"OG0005503" "Lodge" "Pinsyl_asmbl_27092.p1.p1" "Birch" "Bpev01.c0000.g0226.m0001" "1.02e-38"
"OG0006948" "Lodge" "Pinsyl_asmbl_138261.p1.p1" "Birch" "Bpev01.c0787.g0002.m0001" "5.70e-38"
"OG0003909" "Lodge" "Pinsyl_asmbl_36280.p1.p1" "Birch" "Bpev01.c0147.g0009.m0001" "7.89e-38"
"OG0008753" "Lodge" "Pinsyl_asmbl_136331.p1.p1" "Birch" "Bpev01.c0129.g0100.m0001" "9.14e-38"
"OG0007111" "Lodge" "Pinsyl_asmbl_135192.p1.p1" "Birch" "Bpev01.c0043.g0012.m0001" "1.06e-37"
"OG0009840" "Lodge" "Pinsyl_asmbl_76938.p1.p1" "Birch" "Bpev01.c0518.g0047.m0001" "2.52e-37"
"OG0003587" "Lodge" "Pinsyl_asmbl_23233.p1.p1" "Birch" "Bpev01.c2293.g0001.m0001" "2.59e-37"
"OG0003047" "Lodge" "Pinsyl_asmbl_124069.p1.p1" "Birch" "Bpev01.c0571.g0025.m0001" "4.53e-37"
"OG0002245" "Lodge" "Pinsyl_asmbl_57170.p1.p1" "Birch" "Bpev01.c0050.g0132.m0001" "5.17e-36"
"OG0002346" "Lodge" "Pinsyl_asmbl_49657.p1.p1" "Birch" "Bpev01.c0425.g0033.m0001" "8.41e-36"
"OG0006518" "Lodge" "Pinsyl_asmbl_27619.p1.p1" "Birch" "Bpev01.c0052.g0155.m0001" "2.09e-35"
"OG0003446" "Lodge" "Pinsyl_asmbl_68203.p1.p1" "Birch" "Bpev01.c0052.g0141.m0001" "3.54e-35"
"OG0002523" "Lodge" "Pinsyl_asmbl_75390.p1.p1" "Birch" "Bpev01.c1499.g0001.m0001" "4.17e-35"
"OG0001492" "Lodge" "Pinsyl_asmbl_20604.p1.p1" "Birch" "Bpev01.c0018.g0029.m0001" "4.34e-35"
"OG0004429" "Lodge" "Pinsyl_asmbl_85483.p2.p1" "Birch" "Bpev01.c0870.g0022.m0001" "1.16e-34"
"OG0000646" "Lodge" "Pinsyl_asmbl_78607.p1.p1" "Birch" "Bpev01.c1758.g0003.m0001" "3.24e-34"
"OG0006539" "Lodge" "Pinsyl_asmbl_85185.p1.p1" "Birch" "Bpev01.c0015.g0020.m0001" "3.64e-34"
"OG0001752" "Lodge" "Pinsyl_asmbl_95364.p1.p1" "Birch" "Bpev01.c1741.g0002.m0001" "1.61e-33"
"OG0004517" "Lodge" "Pinsyl_asmbl_63711.p1.p1" "Birch" "Bpev01.c1040.g0029.m0001" "1.61e-33"
"OG0002118" "Lodge" "Pinsyl_asmbl_2755.p1.p1" "Birch" "Bpev01.c1005.g0010.m0001" "1.83e-33"
"OG0004548" "Lodge" "Pinsyl_asmbl_106531.p1.p1" "Birch" "Bpev01.c0015.g0129.m0001" "5.44e-33"
"OG0006522" "Lodge" "Pinsyl_asmbl_13932.p1.p1" "Birch" "Bpev01.c0477.g0015.m0001" "6.92e-33"
"OG0003959" "Lodge" "Pinsyl_asmbl_85931.p1.p1" "Birch" "Bpev01.c0066.g0012.m0001" "1.10e-32"
"OG0004415" "Lodge" "Pinsyl_asmbl_109401.p1.p1" "Birch" "Bpev01.c2000.g0013.m0001" "1.57e-32"
"OG0001620" "Lodge" "Pinsyl_asmbl_1544.p1.p1" "Birch" "Bpev01.c0707.g0001.m0001" "3.69e-32"
"OG0009007" "Lodge" "Pinsyl_asmbl_113552.p1.p1" "Birch" "Bpev01.c0566.g0014.m0001" "4.62e-32"
"OG0009136" "Lodge" "Pinsyl_asmbl_111503.p1.p1" "Birch" "Bpev01.c0177.g0043.m0001" "7.11e-32"
"OG0003092" "Lodge" "Pinsyl_asmbl_52764.p1.p1" "Birch" "Bpev01.c0000.g0103.m0001" "1.22e-31"
"OG0002728" "Lodge" "Pinsyl_asmbl_61843.p1.p1" "Birch" "Bpev01.c0000.g0242.m0001" "1.26e-31"
"OG0009110" "Lodge" "Pinsyl_asmbl_140566.p1.p1" "Birch" "Bpev01.c1539.g0006.m0001" "1.48e-31"
"OG0002008" "Lodge" "Pinsyl_asmbl_19736.p1.p1" "Birch" "Bpev01.c0044.g0104.m0001" "1.65e-31"
"OG0006818" "Lodge" "Pinsyl_asmbl_100626.p1.p1" "Birch" "Bpev01.c0501.g0007.m0001" "3.83e-31"
"OG0002916" "Lodge" "Pinsyl_asmbl_23649.p1.p1" "Birch" "Bpev01.c0082.g0022.m0001" "6.92e-31"
"OG0001505" "Lodge" "Pinsyl_asmbl_135374.p1.p1" "Birch" "Bpev01.c0429.g0030.m0001" "8.39e-31"
"OG0000176" "Lodge" "Pinsyl_asmbl_102989.p1.p1" "Birch" "Bpev01.c0129.g0020.m0001" "1.04e-30"
"OG0011136" "Lodge" "Pinsyl_asmbl_136051.p1.p1" "Birch" "Bpev01.c0940.g0009.m0001" "1.09e-30"
"OG0005712" "Lodge" "Pinsyl_asmbl_136094.p1.p1" "Birch" "Bpev01.c0321.g0010.m0001" "1.44e-30"
"OG0001514" "Lodge" "Pinsyl_asmbl_6553.p1.p1" "Birch" "Bpev01.c0690.g0001.m0001" "1.52e-30"
"OG0007447" "Lodge" "Pinsyl_asmbl_74732.p1.p1" "Birch" "Bpev01.c0765.g0010.m0001" "1.62e-30"
"OG0004339" "Lodge" "Pinsyl_asmbl_60578.p1.p1" "Birch" "Bpev01.c0597.g0021.m0001" "2.67e-30"
"OG0006785" "Lodge" "Pinsyl_asmbl_9618.p1.p1" "Birch" "Bpev01.c0566.g0071.m0001" "2.86e-30"
"OG0003249" "Lodge" "Pinsyl_asmbl_112819.p1.p1" "Birch" "Bpev01.c0324.g0001.m0001" "1.01e-29"
"OG0004852" "Lodge" "Pinsyl_asmbl_45714.p1.p1" "Birch" "Bpev01.c0095.g0017.m0001" "1.14e-29"
"OG0007781" "Lodge" "Pinsyl_asmbl_57.p1.p1" "Birch" "Bpev01.c1104.g0001.m0001" "2.02e-29"
"OG0005567" "Lodge" "Pinsyl_asmbl_57609.p1.p1" "Birch" "Bpev01.c0022.g0032.m0001" "2.93e-29"
"OG0002694" "Lodge" "Pinsyl_asmbl_36656.p1.p1" "Birch" "Bpev01.c0038.g0041.m0001" "3.83e-29"
"OG0009149" "Lodge" "Pinsyl_asmbl_61832.p1.p1" "Birch" "Bpev01.c0772.g0012.m0001" "2.13e-28"
"OG0002058" "Lodge" "Pinsyl_asmbl_93200.p1.p1" "Birch" "Bpev01.c0042.g0021.m0001" "2.96e-28"
"OG0002507" "Lodge" "Pinsyl_asmbl_45957.p1.p1" "Birch" "Bpev01.c0038.g0139.m0001" "5.51e-28"
"OG0007436" "Lodge" "Pinsyl_asmbl_69640.p1.p1" "Birch" "Bpev01.c0719.g0005.m0001" "1.52e-27"
"OG0003579" "Lodge" "Pinsyl_asmbl_68089.p1.p1" "Birch" "Bpev01.c0574.g0018.m0001" "1.14e-26"
"OG0002645" "Lodge" "Pinsyl_asmbl_70257.p1.p1" "Birch" "Bpev01.c0050.g0140.m0001" "1.18e-26"
"OG0003703" "Lodge" "Pinsyl_asmbl_111161.p1.p1" "Birch" "Bpev01.c2141.g0001.m0001" "1.61e-26"
"OG0000405" "Lodge" "Pinsyl_asmbl_124334.p1.p1" "Birch" "Bpev01.c0115.g0105.m0001" "2.70e-26"
"OG0006389" "Lodge" "Pinsyl_asmbl_122778.p1.p1" "Birch" "Bpev01.c0027.g0046.m0001" "2.98e-26"
"OG0001184" "Lodge" "Pinsyl_asmbl_49036.p1.p1" "Birch" "Bpev01.c1146.g0001.m0001" "3.31e-26"
"OG0004943" "Lodge" "Pinsyl_asmbl_34182.p1.p1" "Birch" "Bpev01.c0504.g0014.m0001" "3.74e-26"
"OG0000805" "Lodge" "Pinsyl_asmbl_141842.p1.p1" "Birch" "Bpev01.c0018.g0095.m0001" "4.68e-26"
"OG0001142" "Lodge" "Pinsyl_asmbl_131746.p1.p1" "Birch" "Bpev01.c0629.g0028.m0001" "8.39e-26"
"OG0001718" "Lodge" "Pinsyl_asmbl_128731.p1.p1" "Birch" "Bpev01.c0089.g0011.m0001" "2.02e-25"
"OG0002964" "Lodge" "Pinsyl_asmbl_118982.p1.p1" "Birch" "Bpev01.c0134.g0055.m0001" "4.01e-25"
"OG0004590" "Lodge" "Pinsyl_asmbl_74191.p1.p1" "Birch" "Bpev01.c0052.g0140.m0001" "4.09e-25"
"OG0005177" "Lodge" "Pinsyl_asmbl_29361.p1.p1" "Birch" "Bpev01.c1963.g0001.m0001" "5.15e-24"
"OG0003166" "Lodge" "Pinsyl_asmbl_101792.p1.p1" "Birch" "Bpev01.c0929.g0010.m0001" "8.68e-24"
"OG0003468" "Lodge" "Pinsyl_asmbl_117746.p1.p1" "Birch" "Bpev01.c0395.g0039.m0001" "1.20e-23"
"OG0000993" "Lodge" "Pinsyl_asmbl_111320.p1.p1" "Birch" "Bpev01.c0229.g0010.m0001" "1.73e-23"
"OG0004304" "Lodge" "Pinsyl_asmbl_138244.p1.p1" "Birch" "Bpev01.c0497.g0029.m0001" "1.85e-23"
"OG0004581" "Lodge" "Pinsyl_asmbl_38849.p1.p1" "Birch" "Bpev01.c0568.g0028.m0001" "1.96e-23"
