"OrthologGroup" "Species1" "GeneSpecies1" "Species2" "GeneSpecies2" "MaxPVal"
"OG0005521" "Asp" "Potra2n10c20767" "Nor" "PICAB_chr09_M00002459017" "1.00e+00"
"OG0005521" "Asp" "Potra2n10c20767" "Nor" "PICAB_chr09_M00002461159" "1.00e+00"
"OG0005521" "Asp" "Potra2n10c20768" "Nor" "PICAB_chr09_M00002459017" "1.00e+00"
"OG0005521" "Asp" "Potra2n10c20768" "Nor" "PICAB_chr09_M00002461159" "1.00e+00"
"OG0001550" "Asp" "Potra2n10c20937" "Nor" "PICAB_chr03_M00000855637" "1.00e+00"
"OG0007921" "Asp" "Potra2n10c21026" "Nor" "PICAB_chr02_M00000452399" "1.00e+00"
"OG0005808" "Asp" "Potra2n10c22063" "Nor" "PICAB_chr08_M00002138910" "1.00e+00"
"OG0005999" "Asp" "Potra2n11c22793" "Nor" "PICAB_chr09_M00002426945" "1.00e+00"
"OG0005999" "Asp" "Potra2n11c23342" "Nor" "PICAB_chr09_M00002426945" "1.00e+00"
"OG0003061" "Asp" "Potra2n127s34652" "Nor" "PICAB_chr01_M00000165463" "1.00e+00"
"OG0003061" "Asp" "Potra2n127s34652" "Nor" "PICAB_chr09_M00002494414" "1.00e+00"
"OG0005808" "Asp" "Potra2n12c24412" "Nor" "PICAB_chr08_M00002138910" "1.00e+00"
"OG0002322" "Asp" "Potra2n12c24702" "Nor" "PICAB_chr04_M00000999185" "1.00e+00"
"OG0002322" "Asp" "Potra2n12c24702" "Nor" "PICAB_chr04_M00000999206" "1.00e+00"
"OG0002322" "Asp" "Potra2n12c24702" "Nor" "PICAB_chr04_M00000999238" "1.00e+00"
"OG0004771" "Asp" "Potra2n13c25539" "Nor" "PICAB_chr07_M00002012864" "1.00e+00"
"OG0004771" "Asp" "Potra2n13c25539" "Nor" "PICAB_chr07_M00002012879" "1.00e+00"
"OG0003042" "Asp" "Potra2n13c25592" "Nor" "PICAB_chr08_M00002213273" "1.00e+00"
"OG0012444" "Asp" "Potra2n14c26427" "Nor" "PICAB_chr05_M00001320215" "1.00e+00"
"OG0004156" "Asp" "Potra2n14c26489" "Nor" "PICAB_chr07_M00001877731" "1.00e+00"
"OG0004156" "Asp" "Potra2n14c26537" "Nor" "PICAB_chr10_M00002653107" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Nor" "PICAB_chr03_M00000748632" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Nor" "PICAB_chr03_M00000749013" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Nor" "PICAB_sUL06_M00000909988" "1.00e+00"
"OG0008816" "Asp" "Potra2n14c27454" "Nor" "PICAB_chr01_M00000087532" "1.00e+00"
"OG0002306" "Asp" "Potra2n14c27541" "Nor" "PICAB_chr02_M00000410145" "1.00e+00"
"OG0002306" "Asp" "Potra2n14c27541" "Nor" "PICAB_chr06_M00001696286" "1.00e+00"
"OG0006380" "Asp" "Potra2n14c27748" "Nor" "PICAB_chr08_M00002107402" "1.00e+00"
"OG0005316" "Asp" "Potra2n15c28141" "Nor" "PICAB_chr01_M00000321828" "1.00e+00"
"OG0001254" "Asp" "Potra2n15c28710" "Nor" "PICAB_chr02_M00000368998" "1.00e+00"
"OG0001254" "Asp" "Potra2n15c28710" "Nor" "PICAB_chr02_M00000369214" "1.00e+00"
"OG0010317" "Asp" "Potra2n16c29608" "Nor" "PICAB_chr11_M00002946668" "1.00e+00"
"OG0010317" "Asp" "Potra2n16c29609" "Nor" "PICAB_chr11_M00002946668" "1.00e+00"
"OG0003061" "Asp" "Potra2n16c29649" "Nor" "PICAB_chr09_M00002494414" "1.00e+00"
"OG0001777" "Asp" "Potra2n16c30218" "Nor" "PICAB_chr04_M00000936384" "1.00e+00"
"OG0001777" "Asp" "Potra2n16c30221" "Nor" "PICAB_chr04_M00000936384" "1.00e+00"
"OG0008715" "Asp" "Potra2n16c30343" "Nor" "PICAB_chr03_M00000693938" "1.00e+00"
"OG0007678" "Asp" "Potra2n17c31863" "Nor" "PICAB_chr03_M00000838814" "1.00e+00"
"OG0009775" "Asp" "Potra2n18c32097" "Nor" "PICAB_chr06_M00001535853" "1.00e+00"
"OG0002433" "Asp" "Potra2n18c32121" "Nor" "PICAB_chr12_M00003273504" "1.00e+00"
"OG0006512" "Asp" "Potra2n18c32305" "Nor" "PICAB_chr05_M00001283658" "1.00e+00"
"OG0013467" "Asp" "Potra2n18c32688" "Nor" "PICAB_chr06_M00001730814" "1.00e+00"
"OG0002433" "Asp" "Potra2n18c33009" "Nor" "PICAB_chr12_M00003273504" "1.00e+00"
"OG0011626" "Asp" "Potra2n18c33190" "Nor" "PICAB_chr02_M00000489526" "1.00e+00"
"OG0008635" "Asp" "Potra2n19c33921" "Nor" "PICAB_chr07_M00001881669" "1.00e+00"
"OG0004771" "Asp" "Potra2n19c33946" "Nor" "PICAB_chr07_M00002012864" "1.00e+00"
"OG0004771" "Asp" "Potra2n19c33946" "Nor" "PICAB_chr07_M00002012879" "1.00e+00"
"OG0005699" "Asp" "Potra2n1c1095" "Nor" "PICAB_chr07_M00001827661" "1.00e+00"
"OG0011375" "Asp" "Potra2n1c1406" "Nor" "PICAB_chr04_M00000961983" "1.00e+00"
"OG0013705" "Asp" "Potra2n1c1483" "Nor" "PICAB_chr08_M00002329339" "1.00e+00"
"OG0001770" "Asp" "Potra2n1c2596" "Nor" "PICAB_chr07_M00001810201" "1.00e+00"
"OG0010457" "Asp" "Potra2n1c2845" "Nor" "PICAB_chr04_M00000943481" "1.00e+00"
"OG0010665" "Asp" "Potra2n1c3075" "Nor" "PICAB_sUL01_M00000913247" "1.00e+00"
"OG0003897" "Asp" "Potra2n1c3112" "Nor" "PICAB_chr08_M00002085941" "1.00e+00"
"OG0003897" "Asp" "Potra2n1c3112" "Nor" "PICAB_chr08_M00002086100" "1.00e+00"
"OG0006437" "Asp" "Potra2n1c703" "Nor" "PICAB_chr11_M00003083047" "1.00e+00"
"OG0008077" "Asp" "Potra2n2c4174" "Nor" "PICAB_chr04_M00001159978" "1.00e+00"
"OG0002306" "Asp" "Potra2n2c4421" "Nor" "PICAB_chr02_M00000410145" "1.00e+00"
"OG0002306" "Asp" "Potra2n2c4421" "Nor" "PICAB_chr06_M00001696286" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Nor" "PICAB_chr03_M00000748632" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Nor" "PICAB_chr03_M00000749013" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Nor" "PICAB_sUL06_M00000909988" "1.00e+00"
"OG0009321" "Asp" "Potra2n2c4993" "Nor" "PICAB_chr09_M00002467391" "1.00e+00"
"OG0004156" "Asp" "Potra2n2c5268" "Nor" "PICAB_chr07_M00001877731" "1.00e+00"
"OG0004156" "Asp" "Potra2n2c5268" "Nor" "PICAB_chr10_M00002653107" "1.00e+00"
"OG0005102" "Asp" "Potra2n2c5616" "Nor" "PICAB_chr07_M00002030721" "1.00e+00"
"OG0006150" "Asp" "Potra2n2c6033" "Nor" "PICAB_chr10_M00002932328" "1.00e+00"
"OG0003061" "Asp" "Potra2n3c6561" "Nor" "PICAB_chr01_M00000165463" "1.00e+00"
"OG0003061" "Asp" "Potra2n3c6561" "Nor" "PICAB_chr09_M00002494414" "1.00e+00"
"OG0006437" "Asp" "Potra2n3c7185" "Nor" "PICAB_chr11_M00003083047" "1.00e+00"
"OG0009350" "Asp" "Potra2n3c7376" "Nor" "PICAB_chr09_M00002449205" "1.00e+00"
"OG0005699" "Asp" "Potra2n3c7554" "Nor" "PICAB_chr07_M00001827661" "1.00e+00"
"OG0010653" "Asp" "Potra2n4c8701" "Nor" "PICAB_chr04_M00001110050" "1.00e+00"
"OG0005669" "Asp" "Potra2n4c8711" "Nor" "PICAB_chr02_M00000595771" "1.00e+00"
"OG0005669" "Asp" "Potra2n4c8711" "Nor" "PICAB_chr02_M00000596004" "1.00e+00"
"OG0005999" "Asp" "Potra2n4c8770" "Nor" "PICAB_chr09_M00002426945" "1.00e+00"
"OG0008008" "Asp" "Potra2n4c9772" "Nor" "PICAB_chr09_M00002595773" "1.00e+00"
"OG0004799" "Asp" "Potra2n4c9895" "Nor" "PICAB_chr08_M00002209231" "1.00e+00"
"OG0002499" "Asp" "Potra2n5c10578" "Nor" "PICAB_chr03_M00000792287" "1.00e+00"
"OG0006150" "Asp" "Potra2n5c10906" "Nor" "PICAB_chr10_M00002932328" "1.00e+00"
"OG0010450" "Asp" "Potra2n5c11255" "Nor" "PICAB_chr12_M00003321838" "1.00e+00"
"OG0001328" "Asp" "Potra2n5c11765" "Nor" "PICAB_chr10_M00002899855" "1.00e+00"
"OG0002433" "Asp" "Potra2n6c13074" "Nor" "PICAB_chr12_M00003273504" "1.00e+00"
"OG0001770" "Asp" "Potra2n6c13863" "Nor" "PICAB_chr06_M00001695250" "1.00e+00"
"OG0001770" "Asp" "Potra2n6c13863" "Nor" "PICAB_chr07_M00001810181" "1.00e+00"
"OG0001770" "Asp" "Potra2n6c13863" "Nor" "PICAB_chr07_M00001810201" "1.00e+00"
"OG0009803" "Asp" "Potra2n6c14228" "Nor" "PICAB_chr05_M00001244258" "1.00e+00"
"OG0003499" "Asp" "Potra2n6c14268" "Nor" "PICAB_chr02_M00000604500" "1.00e+00"
"OG0002433" "Asp" "Potra2n6c14752" "Nor" "PICAB_chr12_M00003273504" "1.00e+00"
"OG0003310" "Asp" "Potra2n6c15022" "Nor" "PICAB_chr06_M00001702581" "1.00e+00"
"OG0003310" "Asp" "Potra2n6c15022" "Nor" "PICAB_chr12_M00003420334" "1.00e+00"
"OG0007678" "Asp" "Potra2n7c15454" "Nor" "PICAB_chr03_M00000838814" "1.00e+00"
"OG0001328" "Asp" "Potra2n7c16495" "Nor" "PICAB_chr10_M00002899855" "1.00e+00"
"OG0005897" "Asp" "Potra2n7c16527" "Nor" "PICAB_chr01_M00000062577" "1.00e+00"
"OG0002322" "Asp" "Potra2n81s34503" "Nor" "PICAB_chr04_M00000999185" "1.00e+00"
"OG0009750" "Asp" "Potra2n8c17001" "Nor" "PICAB_chr08_M00002195676" "1.00e+00"
"OG0005521" "Asp" "Potra2n8c17245" "Nor" "PICAB_chr09_M00002459017" "1.00e+00"
"OG0005521" "Asp" "Potra2n8c17245" "Nor" "PICAB_chr09_M00002461159" "1.00e+00"
"OG0001550" "Asp" "Potra2n8c17390" "Nor" "PICAB_chr03_M00000855637" "1.00e+00"
"OG0007921" "Asp" "Potra2n8c17473" "Nor" "PICAB_chr02_M00000452399" "1.00e+00"
"OG0006163" "Asp" "Potra2n8c17928" "Nor" "PICAB_chr07_M00002004908" "1.00e+00"
"OG0011529" "Asp" "Potra2n8c18454" "Nor" "PICAB_chr06_M00001544977" "1.00e+00"
"OG0006098" "Asp" "Potra2n8c18502" "Nor" "PICAB_chr12_M00003231320" "1.00e+00"
"OG0001550" "Asp" "Potra2n9c18745" "Nor" "PICAB_chr03_M00000855637" "1.00e+00"
"OG0004799" "Asp" "Potra2n9c19013" "Nor" "PICAB_chr08_M00002209231" "1.00e+00"
"OG0008008" "Asp" "Potra2n9c19145" "Nor" "PICAB_chr09_M00002595773" "1.00e+00"
"OG0005159" "Asp" "Potra2n9c19266" "Nor" "PICAB_chr09_M00002532665" "1.00e+00"
"OG0001770" "Asp" "Potra2n9c19311" "Nor" "PICAB_chr06_M00001695250" "1.00e+00"
"OG0001770" "Asp" "Potra2n9c19311" "Nor" "PICAB_chr07_M00001809805" "1.00e+00"
"OG0001770" "Asp" "Potra2n9c19311" "Nor" "PICAB_chr07_M00001810181" "1.00e+00"
"OG0001770" "Asp" "Potra2n9c19311" "Nor" "PICAB_chr07_M00001810187" "1.00e+00"
"OG0001770" "Asp" "Potra2n9c19311" "Nor" "PICAB_chr07_M00001810201" "1.00e+00"
"OG0006959" "Asp" "Potra2n9c20089" "Nor" "PICAB_chr11_M00003031910" "1.00e+00"
"OG0009321" "Asp" "Potra2n2c4993" "Scots" "Pinsyl_asmbl_16859.p1.p1" "5.06e-02"
"OG0007574" "Asp" "Potra2n10c20104" "Scots" "Pinsyl_asmbl_57250.p1.p1" "5.72e-02"
"OG0007058" "Asp" "Potra2n13c25287" "Scots" "Pinsyl_asmbl_23944.p1.p1" "7.14e-02"
"OG0004156" "Asp" "Potra2n14c26489" "Scots" "Pinsyl_asmbl_98021.p1.p1" "8.10e-02"
"OG0003061" "Asp" "Potra2n3c6561" "Scots" "Pinsyl_asmbl_114663.p1.p1" "9.55e-02"
"OG0008802" "Asp" "Potra2n16c30003" "Scots" "Pinsyl_asmbl_56609.p1.p1" "1.11e-01"
"OG0006098" "Asp" "Potra2n8c18502" "Scots" "Pinsyl_asmbl_64965.p1.p1" "1.18e-01"
"OG0006380" "Asp" "Potra2n14c27748" "Scots" "Pinsyl_asmbl_89980.p1.p1" "1.34e-01"
"OG0005316" "Asp" "Potra2n15c28141" "Scots" "Pinsyl_asmbl_55027.p1.p1" "1.64e-01"
"OG0009750" "Asp" "Potra2n8c17001" "Scots" "Pinsyl_asmbl_116399.p1.p1" "1.89e-01"
"OG0002433" "Asp" "Potra2n6c13074" "Scots" "Pinsyl_asmbl_96783.p1.p1" "2.16e-01"
"OG0009049" "Asp" "Potra2n8c17121" "Scots" "Pinsyl_asmbl_25257.p1.p1" "2.50e-01"
"OG0003061" "Asp" "Potra2n127s34652" "Scots" "Pinsyl_asmbl_104608.p1.p1" "2.98e-01"
"OG0001510" "Asp" "Potra2n2c4539" "Scots" "Pinsyl_asmbl_63880.p1.p1" "3.68e-01"
"OG0008077" "Asp" "Potra2n2c4174" "Scots" "Pinsyl_asmbl_13826.p1.p1" "4.09e-01"
"OG0003042" "Asp" "Potra2n13c25592" "Scots" "Pinsyl_asmbl_49130.p1.p1" "4.26e-01"
"OG0003061" "Asp" "Potra2n127s34652" "Scots" "Pinsyl_asmbl_114663.p1.p1" "4.41e-01"
"OG0004799" "Asp" "Potra2n4c9895" "Scots" "Pinsyl_asmbl_9692.p1.p1" "4.87e-01"
"OG0004173" "Asp" "Potra2n10c21975" "Scots" "Pinsyl_asmbl_119408.p1.p1" "5.12e-01"
"OG0007678" "Asp" "Potra2n7c15454" "Scots" "Pinsyl_asmbl_29290.p1.p1" "5.38e-01"
"OG0002306" "Asp" "Potra2n14c27541" "Scots" "Pinsyl_asmbl_42068.p1.p1" "5.74e-01"
"OG0011529" "Asp" "Potra2n8c18454" "Scots" "Pinsyl_asmbl_69857.p1.p1" "5.95e-01"
"OG0002322" "Asp" "Potra2n12c24702" "Scots" "Pinsyl_asmbl_34272.p1.p1" "6.03e-01"
"OG0005999" "Asp" "Potra2n11c22793" "Scots" "Pinsyl_asmbl_115184.p1.p1" "6.62e-01"
"OG0007921" "Asp" "Potra2n10c21026" "Scots" "Pinsyl_asmbl_80508.p1.p1" "6.94e-01"
"OG0003310" "Asp" "Potra2n6c15022" "Scots" "Pinsyl_asmbl_49442.p1.p1" "6.96e-01"
"OG0007653" "Asp" "Potra2n1c2215" "Scots" "Pinsyl_asmbl_129651.p1.p1" "7.48e-01"
"OG0004942" "Asp" "Potra2n3c7106" "Scots" "Pinsyl_asmbl_27245.p1.p1" "7.59e-01"
"OG0001770" "Asp" "Potra2n1c2596" "Scots" "Pinsyl_asmbl_36560.p1.p1" "7.80e-01"
"OG0009350" "Asp" "Potra2n3c7376" "Scots" "Pinsyl_asmbl_71801.p1.p1" "8.14e-01"
"OG0007710" "Asp" "Potra2n1c2919" "Scots" "Pinsyl_asmbl_31402.p1.p1" "8.22e-01"
"OG0006959" "Asp" "Potra2n9c20089" "Scots" "Pinsyl_asmbl_55977.p1.p1" "8.60e-01"
"OG0001770" "Asp" "Potra2n6c13863" "Scots" "Pinsyl_asmbl_36560.p1.p1" "8.75e-01"
"OG0001770" "Asp" "Potra2n6c13863" "Scots" "Pinsyl_asmbl_36534.p1.p1" "9.16e-01"
"OG0004156" "Asp" "Potra2n2c5268" "Scots" "Pinsyl_asmbl_58042.p1.p1" "9.41e-01"
"OG0009750" "Asp" "Potra2n10c20474" "Scots" "Pinsyl_asmbl_116399.p1.p1" "1.00e+00"
"OG0001550" "Asp" "Potra2n10c20937" "Scots" "Pinsyl_asmbl_44623.p1.p1" "1.00e+00"
"OG0005808" "Asp" "Potra2n10c22063" "Scots" "Pinsyl_asmbl_90497.p2.p1" "1.00e+00"
"OG0005999" "Asp" "Potra2n11c23342" "Scots" "Pinsyl_asmbl_115184.p1.p1" "1.00e+00"
"OG0005999" "Asp" "Potra2n11c23343" "Scots" "Pinsyl_asmbl_115184.p1.p1" "1.00e+00"
"OG0005808" "Asp" "Potra2n12c24412" "Scots" "Pinsyl_asmbl_90497.p2.p1" "1.00e+00"
"OG0002322" "Asp" "Potra2n12c24702" "Scots" "Pinsyl_asmbl_34273.p1.p1" "1.00e+00"
"OG0002322" "Asp" "Potra2n12c24702" "Scots" "Pinsyl_asmbl_34276.p1.p1" "1.00e+00"
"OG0002322" "Asp" "Potra2n12c24702" "Scots" "Pinsyl_asmbl_34279.p1.p1" "1.00e+00"
"OG0007058" "Asp" "Potra2n13c25287" "Scots" "Pinsyl_asmbl_118902.p1.p1" "1.00e+00"
"OG0004771" "Asp" "Potra2n13c25539" "Scots" "Pinsyl_asmbl_85626.p1.p1" "1.00e+00"
"OG0004771" "Asp" "Potra2n13c25539" "Scots" "Pinsyl_asmbl_85627.p1.p1" "1.00e+00"
"OG0008069" "Asp" "Potra2n13c25905" "Scots" "Pinsyl_asmbl_60449.p1.p1" "1.00e+00"
"OG0012444" "Asp" "Potra2n14c26427" "Scots" "Pinsyl_asmbl_133171.p1.p1" "1.00e+00"
"OG0004156" "Asp" "Potra2n14c26489" "Scots" "Pinsyl_asmbl_58042.p1.p1" "1.00e+00"
"OG0004156" "Asp" "Potra2n14c26537" "Scots" "Pinsyl_asmbl_58042.p1.p1" "1.00e+00"
"OG0004156" "Asp" "Potra2n14c26537" "Scots" "Pinsyl_asmbl_98021.p1.p1" "1.00e+00"
"OG0002433" "Asp" "Potra2n14c26806" "Scots" "Pinsyl_asmbl_96783.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Scots" "Pinsyl_asmbl_17768.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Scots" "Pinsyl_asmbl_44359.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Scots" "Pinsyl_asmbl_44368.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Scots" "Pinsyl_asmbl_44377.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Scots" "Pinsyl_asmbl_44420.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Scots" "Pinsyl_asmbl_44453.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n14c27418" "Scots" "Pinsyl_asmbl_63880.p1.p1" "1.00e+00"
"OG0008816" "Asp" "Potra2n14c27454" "Scots" "Pinsyl_asmbl_117276.p1.p1" "1.00e+00"
"OG0002306" "Asp" "Potra2n14c27541" "Scots" "Pinsyl_asmbl_112022.p1.p1" "1.00e+00"
"OG0001254" "Asp" "Potra2n15c28710" "Scots" "Pinsyl_asmbl_25978.p1.p1" "1.00e+00"
"OG0001254" "Asp" "Potra2n15c28710" "Scots" "Pinsyl_asmbl_25988.p1.p1" "1.00e+00"
"OG0010317" "Asp" "Potra2n16c29608" "Scots" "Pinsyl_asmbl_20641.p1.p1" "1.00e+00"
"OG0010317" "Asp" "Potra2n16c29609" "Scots" "Pinsyl_asmbl_20641.p1.p1" "1.00e+00"
"OG0008715" "Asp" "Potra2n16c30343" "Scots" "Pinsyl_asmbl_94584.p1.p1" "1.00e+00"
"OG0007678" "Asp" "Potra2n17c31863" "Scots" "Pinsyl_asmbl_29290.p1.p1" "1.00e+00"
"OG0009775" "Asp" "Potra2n18c32097" "Scots" "Pinsyl_asmbl_37807.p1.p1" "1.00e+00"
"OG0009775" "Asp" "Potra2n18c32097" "Scots" "Pinsyl_asmbl_60330.p1.p1" "1.00e+00"
"OG0002433" "Asp" "Potra2n18c32121" "Scots" "Pinsyl_asmbl_96783.p1.p1" "1.00e+00"
"OG0006512" "Asp" "Potra2n18c32305" "Scots" "Pinsyl_asmbl_88331.p1.p1" "1.00e+00"
"OG0006512" "Asp" "Potra2n18c32305" "Scots" "Pinsyl_asmbl_88334.p1.p1" "1.00e+00"
"OG0002433" "Asp" "Potra2n18c33009" "Scots" "Pinsyl_asmbl_96783.p1.p1" "1.00e+00"
"OG0011626" "Asp" "Potra2n18c33190" "Scots" "Pinsyl_asmbl_126402.p1.p1" "1.00e+00"
"OG0004771" "Asp" "Potra2n19c33946" "Scots" "Pinsyl_asmbl_85626.p1.p1" "1.00e+00"
"OG0004771" "Asp" "Potra2n19c33946" "Scots" "Pinsyl_asmbl_85627.p1.p1" "1.00e+00"
"OG0005316" "Asp" "Potra2n19c34145" "Scots" "Pinsyl_asmbl_55027.p1.p1" "1.00e+00"
"OG0003310" "Asp" "Potra2n1c104" "Scots" "Pinsyl_asmbl_31269.p1.p1" "1.00e+00"
"OG0003310" "Asp" "Potra2n1c104" "Scots" "Pinsyl_asmbl_49442.p1.p1" "1.00e+00"
"OG0003310" "Asp" "Potra2n1c104" "Scots" "Pinsyl_asmbl_7525.p1.p1" "1.00e+00"
"OG0005699" "Asp" "Potra2n1c1095" "Scots" "Pinsyl_asmbl_36996.p1.p1" "1.00e+00"
"OG0005699" "Asp" "Potra2n1c1095" "Scots" "Pinsyl_asmbl_96612.p1.p1" "1.00e+00"
"OG0003042" "Asp" "Potra2n1c1185" "Scots" "Pinsyl_asmbl_49130.p1.p1" "1.00e+00"
"OG0001770" "Asp" "Potra2n1c2596" "Scots" "Pinsyl_asmbl_36534.p1.p1" "1.00e+00"
"OG0001770" "Asp" "Potra2n1c2596" "Scots" "Pinsyl_asmbl_36559.p1.p1" "1.00e+00"
"OG0001770" "Asp" "Potra2n1c2596" "Scots" "Pinsyl_asmbl_41911.p1.p1" "1.00e+00"
"OG0007710" "Asp" "Potra2n1c2919" "Scots" "Pinsyl_asmbl_58890.p1.p1" "1.00e+00"
"OG0010665" "Asp" "Potra2n1c3075" "Scots" "Pinsyl_asmbl_58992.p1.p1" "1.00e+00"
"OG0010665" "Asp" "Potra2n1c3075" "Scots" "Pinsyl_asmbl_60885.p1.p1" "1.00e+00"
"OG0003897" "Asp" "Potra2n1c3112" "Scots" "Pinsyl_asmbl_122025.p1.p1" "1.00e+00"
"OG0006437" "Asp" "Potra2n1c703" "Scots" "Pinsyl_asmbl_91953.p1.p1" "1.00e+00"
"OG0002306" "Asp" "Potra2n2c4421" "Scots" "Pinsyl_asmbl_112022.p1.p1" "1.00e+00"
"OG0002306" "Asp" "Potra2n2c4421" "Scots" "Pinsyl_asmbl_42068.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Scots" "Pinsyl_asmbl_17768.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Scots" "Pinsyl_asmbl_44359.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Scots" "Pinsyl_asmbl_44368.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Scots" "Pinsyl_asmbl_44377.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Scots" "Pinsyl_asmbl_44420.p1.p1" "1.00e+00"
"OG0001510" "Asp" "Potra2n2c4539" "Scots" "Pinsyl_asmbl_44453.p1.p1" "1.00e+00"
"OG0004156" "Asp" "Potra2n2c5268" "Scots" "Pinsyl_asmbl_98021.p1.p1" "1.00e+00"
"OG0007912" "Asp" "Potra2n2c5893" "Scots" "Pinsyl_asmbl_101164.p1.p1" "1.00e+00"
"OG0007912" "Asp" "Potra2n2c5893" "Scots" "Pinsyl_asmbl_101169.p1.p1" "1.00e+00"
"OG0006721" "Asp" "Potra2n2c6104" "Scots" "Pinsyl_asmbl_42347.p1.p1" "1.00e+00"
"OG0003061" "Asp" "Potra2n3c6561" "Scots" "Pinsyl_asmbl_104608.p1.p1" "1.00e+00"
"OG0006437" "Asp" "Potra2n3c7185" "Scots" "Pinsyl_asmbl_91953.p1.p1" "1.00e+00"
"OG0005699" "Asp" "Potra2n3c7554" "Scots" "Pinsyl_asmbl_36996.p1.p1" "1.00e+00"
"OG0005699" "Asp" "Potra2n3c7554" "Scots" "Pinsyl_asmbl_96612.p1.p1" "1.00e+00"
"OG0003042" "Asp" "Potra2n3c7659" "Scots" "Pinsyl_asmbl_49130.p1.p1" "1.00e+00"
"OG0005316" "Asp" "Potra2n404s35536" "Scots" "Pinsyl_asmbl_55027.p1.p1" "1.00e+00"
"OG0001550" "Asp" "Potra2n4c10134" "Scots" "Pinsyl_asmbl_44623.p1.p1" "1.00e+00"
"OG0005669" "Asp" "Potra2n4c8711" "Scots" "Pinsyl_asmbl_32211.p1.p1" "1.00e+00"
"OG0005669" "Asp" "Potra2n4c8711" "Scots" "Pinsyl_asmbl_79356.p1.p1" "1.00e+00"
"OG0005999" "Asp" "Potra2n4c8770" "Scots" "Pinsyl_asmbl_115184.p1.p1" "1.00e+00"
"OG0000401" "Asp" "Potra2n4c8877" "Scots" "Pinsyl_asmbl_10000.p1.p1" "1.00e+00"
"OG0000401" "Asp" "Potra2n4c8877" "Scots" "Pinsyl_asmbl_10010.p1.p1" "1.00e+00"
"OG0000401" "Asp" "Potra2n4c8877" "Scots" "Pinsyl_asmbl_9990.p1.p1" "1.00e+00"
"OG0000401" "Asp" "Potra2n4c8877" "Scots" "Pinsyl_asmbl_9993.p1.p1" "1.00e+00"
"OG0000401" "Asp" "Potra2n4c8877" "Scots" "Pinsyl_asmbl_9995.p1.p1" "1.00e+00"
"OG0008008" "Asp" "Potra2n4c9772" "Scots" "Pinsyl_asmbl_49750.p1.p1" "1.00e+00"
"OG0004799" "Asp" "Potra2n4c9895" "Scots" "Pinsyl_asmbl_54416.p1.p1" "1.00e+00"
"OG0002499" "Asp" "Potra2n5c10578" "Scots" "Pinsyl_asmbl_24002.p1.p1" "1.00e+00"
"OG0011527" "Asp" "Potra2n5c10954" "Scots" "Pinsyl_asmbl_21780.p1.p1" "1.00e+00"
"OG0010450" "Asp" "Potra2n5c11255" "Scots" "Pinsyl_asmbl_77587.p1.p1" "1.00e+00"
"OG0010224" "Asp" "Potra2n5c12370" "Scots" "Pinsyl_asmbl_39366.p1.p1" "1.00e+00"
"OG0001770" "Asp" "Potra2n6c13863" "Scots" "Pinsyl_asmbl_36559.p1.p1" "1.00e+00"
"OG0001770" "Asp" "Potra2n6c13863" "Scots" "Pinsyl_asmbl_41911.p1.p1" "1.00e+00"
"OG0009803" "Asp" "Potra2n6c14228" "Scots" "Pinsyl_asmbl_56021.p1.p1" "1.00e+00"
"OG0003499" "Asp" "Potra2n6c14268" "Scots" "Pinsyl_asmbl_8117.p1.p1" "1.00e+00"
"OG0002433" "Asp" "Potra2n6c14752" "Scots" "Pinsyl_asmbl_96783.p1.p1" "1.00e+00"
"OG0003310" "Asp" "Potra2n6c15022" "Scots" "Pinsyl_asmbl_31269.p1.p1" "1.00e+00"
"OG0003310" "Asp" "Potra2n6c15022" "Scots" "Pinsyl_asmbl_7525.p1.p1" "1.00e+00"
"OG0005897" "Asp" "Potra2n7c16527" "Scots" "Pinsyl_asmbl_65160.p1.p1" "1.00e+00"
"OG0002322" "Asp" "Potra2n81s34503" "Scots" "Pinsyl_asmbl_34272.p1.p1" "1.00e+00"
"OG0002322" "Asp" "Potra2n81s34503" "Scots" "Pinsyl_asmbl_34273.p1.p1" "1.00e+00"
